Time,Exact,Adams_S,Adams_WS,Adams_WSNA,ddends,Err_S,Err_WS,Err_WSNA,Err_ddends
0,0,-0,-0,-0,-0,0,0,0,0
0.1,0.126292729518912,0.125,0.115000000000001,0.114574138163424,0.126292722890271,0.00129272951891191,0.0112927295189107,0.0117185913554884,6.62864055311907e-09
0.2,0.255350689540042,0.2525,0.280643212632267,0.265097993171219,0.255350552737401,0.00285068954004242,0.0252925230922244,0.00974730363117626,1.36802641104161e-07
0.3,0.387464701894001,0.38275,0.354563483560696,0.384499276341157,0.387463282699131,0.00471470189400069,0.0329012183333047,0.00296542555284385,1.41919486951192e-06
0.4,0.522956174410318,0.516025,0.519984455327876,0.513016273003792,0.522954877491234,0.00693117441031743,0.00297171908244132,0.00993990140652556,1.29691908357099e-06
0.5,0.662180317675032,0.6526275,0.689217486977666,0.655001128337323,0.662177653488719,0.0095528176750318,0.0270371693026337,0.00717918933770934,2.66418631322818e-06
0.6,0.805529700097627,0.79289025,0.775944342937228,0.798603359969811,0.805527087367793,0.012639450097627,0.0295853571603989,0.00692634012781612,2.61272983403948e-06
0.7,0.953438176867619,0.939358554191882,0.947647896072178,0.944852812476071,0.953433785971121,0.0140796226757368,0.00579028079544153,0.00858536439154811,4.39089649795221e-06
0.8,1.10638523212312,1.09118974128359,1.12736714998991,1.09687988166917,1.10638078451102,0.0151954908395258,0.0209819178667896,0.00950535045394862,4.44761209461575e-06
0.9,1.26490077778924,1.24754365980622,1.2378903099906,1.25449383305685,1.26489634967902,0.017357117983013,0.0270104677986374,0.0104069447323916,4.42811022183243e-06
1,1.42957045711476,1.4106683397684,1.42290386853002,1.41770167357832,1.42956834169283,0.0189021173463573,0.00666658858473745,0.0118687835364399,2.11542193051528e-06
1.1,1.55322710829509,1.58045764504034,1.61720530183253,1.58737954660962,1.55332769073841,0.0272305367452577,0.0639781935374415,0.0341524383145313,0.000100582443319119
1.2,1.70258528181536,1.6458424444238,1.64861584271869,1.68158060926601,1.70269464450435,0.0567428373915559,0.0539694390966683,0.0210046725493447,0.000109362688995862
1.3,1.88057723430096,2.00587997935118,1.99644417566496,1.91848113119004,1.88068690561388,0.125302745050213,0.115866941363997,0.0379038968890713,0.000109671312918502
1.4,2.09046771608585,2.03046238644282,2.13475794139368,2.13558905744765,2.09058891439961,0.0600053296430341,0.0442902253078254,0.0451213413617988,0.000121198313755233
1.5,2.33589147508781,2.30089038398087,2.21548570194051,2.34925288259648,2.33601641922718,0.035001091106944,0.1204057731473,0.0133614075086701,0.000124944139369809
1.6,2.62089497163085,2.75024969705858,2.82691318736346,2.64169342388757,2.62103295664164,0.129354725427737,0.206018215732608,0.0207984522567202,0.000137985010788544
1.7,2.9499827751254,2.90783071511687,3.00511751651109,2.98492246157862,2.95012955485576,0.042152060008521,0.0551347413856988,0.0349396864532201,0.000146779730360258
1.8,3.32816916599269,3.3004953846447,3.17017877721175,3.3628379591207,3.32833711917817,0.0276737813479966,0.157990388780946,0.0346687931280107,0.000167953185474801
1.9,3.76103552452374,3.87729213981645,4.02969257067955,3.79728384723698,3.76121966686167,0.116256615292709,0.268657046155814,0.0362483227132424,0.000184142337932069
2,4.25479415314254,4.22476751639558,4.32148096240195,4.29751915328974,4.25551470408685,0.0300266367469622,0.0666868092594113,0.0427250001471977,0.000720550944311782
