Time,Exact,Adams_S,Adams_WS,Adams_WSNA,ddends,Err_S,Err_WS,Err_WSNA,Err_ddends
0,0,-0,-0,-0,-0,0,0,0,0
0.1,0.126292729518912,0.125,0.115,0.115268298368298,0.126292722890271,0.00129272951891191,0.0112927295189116,0.0110244311506136,6.62864055311907e-09
0.2,0.255350689540042,0.2525,0.266765972222222,0.255788936893591,0.255350552737401,0.00285068954004242,0.01141528268218,0.000438247353548249,1.36802641104161e-07
0.3,0.387464701894001,0.38275,0.382170432388118,0.389097783332971,0.387463282699131,0.00471470189400069,0.00529426950588324,0.00163308143897034,1.41919486951192e-06
0.4,0.522956174410318,0.516025,0.515564485863863,0.523439263148481,0.522954877491234,0.00693117441031743,0.00739168854645456,0.000483088738163717,1.29691908357099e-06
0.5,0.662180317675032,0.654428475694445,0.661022415241071,0.661960624151882,0.662177653488719,0.00775184198058732,0.00115790243396074,0.000219693523149878,2.66418631322818e-06
0.6,0.805529700097627,0.79714780656877,0.80257668331095,0.804883909341922,0.805527087367793,0.00838189352885765,0.0029530167866777,0.000645790755705811,2.61272983403948e-06
0.7,0.953438176867619,0.944046249445275,0.948800560849917,0.952469107022755,0.953433785971121,0.00939192742234374,0.00463761601770207,0.000969069844864334,4.39089649795221e-06
0.8,1.10638523212312,1.09598836016616,1.10236339536111,1.10519937726619,1.10638078451102,0.0103968719569569,0.00402183676200307,0.00118585485692813,4.44761209461575e-06
0.9,1.26490077778924,1.25346178178614,1.26047794970277,1.26362846560251,1.26489634967902,0.0114389960030974,0.00442282808646266,0.00127231218672796,4.42811022183243e-06
1,1.42957045711476,1.4169172493492,1.42432638338666,1.42835888324576,1.42956834169283,0.0126532077655577,0.00524407372809943,0.00121157386900039,2.11542193051528e-06
1.1,1.55322710829509,1.58704661548646,1.59537306360826,1.6000544853063,1.55332769073841,0.0338195071913727,0.0421459553131693,0.046827377011216,0.000100582443319119
1.2,1.70258528181536,1.67546079954989,1.68867842442915,1.71106757248766,1.70269464450435,0.0271244822654679,0.0139068573862082,0.00848229067230744,0.000109362688995862
1.3,1.88057723430096,1.93694075945108,1.93408318274202,1.90996208813608,1.88068690561388,0.0563635251501147,0.0535059484410516,0.029384853835116,0.000109671312918502
1.4,2.09046771608585,2.11288499951151,2.13911190132732,2.13285088097492,2.09058891439961,0.022417283425662,0.0486441852414652,0.0423831648890682,0.000121198313755233
1.5,2.33589147508781,2.34589879783561,2.34995019275596,2.38123287226142,2.33601641922718,0.0100073227477973,0.0140587176681461,0.0453413971736021,0.000124944139369809
1.6,2.62089497163085,2.65078117056928,2.66209456332238,2.66957739249629,2.62103295664164,0.0298861989384327,0.0411995916915315,0.0486824208654424,0.000137985010788544
1.7,2.9499827751254,2.98164808787432,3.00298233021105,3.00355549905789,2.95012955485576,0.0316653127489217,0.0529995550856532,0.0535727239324988,0.000146779730360258
1.8,3.32816916599269,3.35793574346653,3.37315820450025,3.38735017383409,3.32833711917817,0.0297665774738416,0.0449890385075578,0.0591810078413939,0.000167953185474801
1.9,3.76103552452374,3.79608736856247,3.8145074428856,3.8264338689456,3.76121966686167,0.035051844038728,0.0534719183618635,0.0653983444218609,0.000184142337932069
2,4.25479415314254,4.29419398794724,4.31851681573934,4.32717213093313,4.25551470408685,0.0393998348046951,0.0637226625967973,0.0723779777905866,0.000720550944311782
