Time,Exact,Adams_S,Adams_WS,Adams_WSNA,ddends,Err_S,Err_WS,Err_WSNA,Err_ddends
0,0,-0,-0,-0,-0,0,0,0,0
0.1,0.126292729518912,0.125,0.114999999999999,0.114019715527199,0.126292722890271,0.00129272951891191,0.0112927295189131,0.0122730139917125,6.62864055311907e-09
0.2,0.255350689540042,0.2525,0.287184040178813,0.266019968671471,0.255350552737401,0.00285068954004242,0.0318333506387701,0.0106692791314289,1.36802641104161e-07
0.3,0.387464701894001,0.38275,0.332288992055966,0.381340035295016,0.387463282699131,0.00471470189400069,0.0551757098380348,0.00612466659898453,1.41919486951192e-06
0.4,0.522956174410318,0.516025,0.538397631946221,0.507836222153031,0.522954877491234,0.00693117441031743,0.0154414575359035,0.0151199522572861,1.29691908357099e-06
0.5,0.662180317675032,0.6526275,0.714001480755396,0.651180115841986,0.662177653488719,0.0095528176750318,0.0518211630803644,0.011000201833046,2.66418631322818e-06
0.6,0.805529700097627,0.79289025,0.713053661709781,0.794601665387121,0.805527087367793,0.012639450097627,0.092476038387846,0.0109280347105061,2.61272983403948e-06
0.7,0.953438176867619,0.937179275,0.986063900456749,0.939498278601379,0.953433785971121,0.0162589018676188,0.0326257235891296,0.0139398982662402,4.39089649795221e-06
0.8,1.10638523212312,1.08829441037163,1.17228541756307,1.09067749706427,1.10638078451102,0.0180908217514841,0.0659001854399532,0.0157077350588495,4.44761209461575e-06
0.9,1.26490077778924,1.24538164620453,1.12475263509923,1.24732633680468,1.26489634967902,0.0195191315847112,0.140148142690009,0.0175744409845588,4.42811022183243e-06
1,1.42957045711476,1.40706374936544,1.50125183688551,1.40892606200541,1.42956834169283,0.0225067077493177,0.0716813797707507,0.0206443951093507,2.11542193051528e-06
1.1,1.55322710829509,1.57690865855909,1.67916785195757,1.5766147250576,1.55332769073841,0.023681550264,0.125940743662482,0.0233876167625142,0.000100582443319119
1.2,1.70258528181536,1.63262192285577,1.45249950634611,1.67098548758212,1.70269464450435,0.0699633589595852,0.250085775469245,0.0315997942332404,0.000109362688995862
1.3,1.88057723430096,2.0518504811572,2.18597686032485,1.91547308697842,1.88068690561388,0.171273246856232,0.305399626023886,0.0348958526774585,0.000109671312918502
1.4,2.09046771608585,1.94299852973632,2.1651459778471,2.12861659204269,2.09058891439961,0.147469186349536,0.0746782617612514,0.0381488759568356,0.000121198313755233
1.5,2.33589147508781,2.30162958086017,1.82780973489608,2.32993139937873,2.33601641922718,0.0342618942276451,0.50808174019173,0.00596007570907986,0.000124944139369809
1.6,2.62089497163085,2.90294323804381,3.37901571217839,2.62546693647961,2.62103295664164,0.282048266412965,0.758120740547541,0.00457196484875944,0.000137985010788544
1.7,2.9499827751254,2.69001487539828,2.85914718418322,2.97312028236656,2.95012955485576,0.259967899727119,0.090835590942175,0.0231375072411684,0.000146779730360258
1.8,3.32816916599269,3.31644391029923,2.43902870014123,3.34616235074637,3.32833711917817,0.0117252556934653,0.88914046585146,0.0179931847536738,0.000167953185474801
1.9,3.76103552452374,4.15406576446217,5.32192129453586,3.7774132360009,3.76121966686167,0.393030239938429,1.56088577001212,0.0163777114771602,0.000184142337932069
2,4.25479415314254,3.82259664390079,3.69184453668815,4.27795662994019,4.25551470408685,0.432197509241745,0.562949616454388,0.023162476797653,0.000720550944311782
