Time,Exact,Adams_S,Adams_WS,Adams_WSNA,ddends,Err_S,Err_WS,Err_WSNA,Err_ddends
0,0,-0,-0,-0,-0,0,0,0,0
0.01,0.012512541771042,0.0125,0.0124,0.0124000034873047,0.0125125417693536,1.25417710419937e-05,0.00011254177104199,0.000112538283737267,1.68839421610389e-12
0.02,0.0250503350066889,0.025025,0.0251914222222222,0.0250342748003243,0.0250503349795533,2.53350066889285e-05,0.000141087215533305,1.60602063646841e-05,2.71356062619965e-11
0.03,0.0376136334883792,0.03757525,0.0375215790783951,0.0375986736140054,0.0376136334785576,3.83834883792289e-05,9.20544099841519e-05,1.49598743737836e-05,9.82165737628549e-12
0.04,0.0502026935480971,0.0501510025,0.0501770779198337,0.0501870332246025,0.0502026931002962,5.16910480970537e-05,2.56156282633715e-05,1.5660323494586e-05,4.47800893588202e-10
0.05,0.062817774094006,0.062765498503507,0.0628021463267153,0.0628018103078906,0.0628177737371214,5.22755904990568e-05,1.56277672906935e-05,1.59637861154027e-05,3.56884646834921e-10
0.06,0.0754591366363399,0.0754064823329537,0.0754378497291519,0.0754428798372127,0.0754591364629211,5.26543033861904e-05,2.12869071880423e-05,1.62567991272566e-05,1.73418848725682e-10
0.07,0.0881270453135541,0.0880737275983178,0.088106988472138,0.0881104927721091,0.0881270416837594,5.33177152363118e-05,2.00568414161634e-05,1.6552541445003e-05,3.62979471479896e-09
0.08,0.10082176691874,0.100767951609748,0.100801565191671,0.100804917453988,0.100821759218445,5.38153089918864e-05,2.02017270688748e-05,1.68494647515005e-05,7.7002944853799e-09
0.09,0.113543570926303,0.113489220637101,0.113523022364404,0.113526423418931,0.113543561982206,5.43502892014075e-05,2.05485618990364e-05,1.71475073715427e-05,8.94409613039215e-09
0.1,0.126292729518912,0.126237829855088,0.12627201019342,0.126275282833249,0.126292722890271,5.48996638235488e-05,2.07193254914972e-05,1.74466856630029e-05,6.62864055311907e-09
