Time,Exact,Adams_S,Adams_WS,Adams_WSNA,ddends,Err_S,Err_WS,Err_WSNA,Err_ddends
0,0,-0,-0,-0,-0,0,0,0,0
0.01,0.012512541771042,0.0125,0.0124,0.0124000087005554,0.0125125417693536,1.25417710419937e-05,0.000112541771042021,0.000112533070486611,1.68839421610389e-12
0.02,0.0250503350066889,0.025025,0.0252653111111111,0.0250367425076438,0.0250503349795533,2.53350066889285e-05,0.000214976104422136,1.35924990450967e-05,2.71356062619965e-11
0.03,0.0376136334883792,0.03757525,0.037377287052932,0.0376010743006615,0.0376136334785576,3.83834883792289e-05,0.000236346435447274,1.25591877177672e-05,9.82165737628549e-12
0.04,0.0502026935480971,0.0501510025,0.0502407064750992,0.0501892991468428,0.0502026931002962,5.16910480970537e-05,3.8012927002104e-05,1.33944012542936e-05,4.47800893588202e-10
0.05,0.062817774094006,0.062752512525,0.0628163480847151,0.0628039645810055,0.0628177737371214,6.5261569006006e-05,1.42600929088632e-06,1.38095130004928e-05,3.56884646834921e-10
0.06,0.0754591366363399,0.0753931534886245,0.0754260497668652,0.0754449249239094,0.0754591364629211,6.59831477154427e-05,3.30868694747022e-05,1.42117124305174e-05,1.73418848725682e-10
0.07,0.0881270453135541,0.0880605904205014,0.0881123336569102,0.088112430257742,0.0881270416837594,6.6454893052792e-05,1.47116566439065e-05,1.46150558121005e-05,3.62979471479896e-09
0.08,0.10082176691874,0.100754381206388,0.100800982278769,0.100806749070077,0.100821759218445,6.73857123518889e-05,2.07846399711553e-05,1.50178486626185e-05,7.7002944853799e-09
0.09,0.113543570926303,0.113475667613864,0.113522296190379,0.113528150923354,0.113543561982206,6.79033124383749e-05,2.12747359236432e-05,1.54200029483936e-05,8.94409613039215e-09
0.1,0.126292729518912,0.126224121085049,0.126272469658714,0.126276908002897,0.126292722890271,6.86084338626658e-05,2.02598601974358e-05,1.5821516015202e-05,6.62864055311907e-09
0.11,0.139069517614718,0.139000201326903,0.139048475033239,0.139053295236001,0.139069514857868,6.93162878152853e-05,2.10425814788917e-05,1.62223787170401e-05,2.7568498039976e-09
0.12,0.151874212894844,0.151804210775016,0.151853053872161,0.151857590313505,0.15187420920653,7.00021198277445e-05,2.11590226831537e-05,1.66225813387488e-05,3.68831415409332e-09
0.13,0.164707095831155,0.164636386768611,0.164685773217909,0.164690073717095,0.164707068389308,7.07090625440276e-05,2.13226132464162e-05,1.70221140601001e-05,2.74418469892179e-08
0.14,0.177568449714307,0.17749702984401,0.177546869606754,0.177551028747374,0.177568383696299,7.14198702968238e-05,2.15801075527655e-05,1.7420966932663e-05,6.60180083100759e-08
0.15,0.190458560682071,0.190386423741182,0.190436777923279,0.190440741552195,0.19045845331662,7.21369408892003e-05,2.17827587917774e-05,1.78191298752794e-05,1.07365450696673e-07
0.16,0.203377717747953,0.203304855484774,0.203355716061949,0.203359501155279,0.203377575439393,7.28622631790132e-05,2.20016860038308e-05,1.82165926732314e-05,1.42308559464288e-07
0.17,0.216326212830091,0.216252618343399,0.216303987561466,0.216307599485116,0.216326048253738,7.35944866926963e-05,2.22252686249702e-05,1.86133449757708e-05,1.64576353683943e-07
0.18,0.229304340780453,0.229230006685391,0.229281893452024,0.229285331404157,0.229304169948774,7.43340950615512e-05,2.24473284285154e-05,1.90093762951205e-05,1.70831678636407e-07
0.19,0.242312399414313,0.242237318224215,0.242289726221963,0.242292994738309,0.242312238713622,7.508119009772e-05,2.26731923498591e-05,1.94046760042255e-05,1.60700691087534e-07
0.2,0.255350689540042,0.255274853779632,0.255327788390515,0.255330890306707,0.255350552737401,7.58357604107585e-05,2.29011495276321e-05,1.97992333354491e-05,1.36802641104161e-07
0.21,0.268419514989186,0.268342917066723,0.26839638377177,0.268399321951807,0.268419410209233,7.65979224629509e-05,2.31312174153731e-05,2.01930373784354e-05,1.04779953047363e-07
0.22,0.281519182646845,0.281441814901037,0.281495818923114,0.281498596569767,0.281519109318236,7.73677458086319e-05,2.33637237310735e-05,2.05860770785549e-05,7.33286091847418e-08
0.23,0.294650002482369,0.294571857178542,0.294626403951075,0.294629024141134,0.294649948253531,7.81453038273816e-05,2.35985312940779e-05,2.09783412353226e-05,5.42288384197676e-08
0.24,0.307812287580351,0.307733356903011,0.307788451884809,0.307790917761851,0.307812204931067,7.89306773403831e-05,2.38356955422625e-05,2.13698184998168e-05,8.2649284582903e-08
0.25,0.321006354171935,0.320926630228048,0.320982278920748,0.320984593674562,0.321006144604106,7.97239438878328e-05,2.4075251187694e-05,2.17604973737906e-05,2.09567829811963e-07
0.26,0.334232521666443,0.334151996483651,0.334208204455646,0.334210371300236,0.334232113192624,8.05251827921127e-05,2.43172107971534e-05,2.21503662072298e-05,4.08473819435429e-07
0.27,0.347491112683312,0.347409778208958,0.347466551080626,0.347468573270115,0.347490460996503,8.13344743541555e-05,2.45616026859907e-05,2.25394131964651e-05,6.51686809016727e-07
0.28,0.360782453084359,0.360700301184948,0.360757644633265,0.360759525457977,0.360781538315626,8.21518994111869e-05,2.48084510939273e-05,2.29276263824518e-05,9.14768733484284e-07
0.29,0.374106872006368,0.374023894466643,0.374081814226273,0.374083557012719,0.374105695449874,8.29775397246379e-05,2.50577800946505e-05,2.33149936487154e-05,1.17655649350956e-06
0.3,0.387464701894001,0.387380890416135,0.387439392279021,0.387441000391281,0.387463282699131,8.38114778659027e-05,2.53096149800958e-05,2.37015027197973e-05,1.41919486956743e-06
0.31,0.400856278533044,0.400771624735822,0.400830714552194,0.400832191391886,0.400854650363278,8.46537972227224e-05,2.55639808502961e-05,2.40871411584798e-05,1.62816976617686e-06
0.32,0.414281941083989,0.414196436501959,0.414256120180866,0.414257469187625,0.414280148742198,8.55045820300493e-05,2.58209031235856e-05,2.44718963643975e-05,1.79234179137344e-06
0.33,0.427742032115945,0.427655668198578,0.427715951708428,0.427717176360373,0.427740128135772,8.63639173671604e-05,2.60804075172816e-05,2.48557555720952e-05,1.9039801729126e-06
0.34,0.441236897640899,0.441149665751731,0.441210555120927,0.44121165893505,0.441234938843884,8.72318891678714e-05,2.63425199716338e-05,2.52387058484183e-05,1.95879701497814e-06
0.35,0.454766887148314,0.454678778564084,0.454740279881615,0.454741266414224,0.454764931166414,8.81085842301954e-05,2.66072666995076e-05,2.56207340907921e-05,1.95598190028123e-06
0.36,0.468332353640085,0.468243359549861,0.468305478965908,0.46830635181306,0.468330455403246,8.89940902244479e-05,2.687467417678e-05,2.60018270251683e-05,1.89823683893753e-06
0.37,0.481933653665831,0.481843765170129,0.481906508896687,0.481907271694627,0.481931861854262,8.98884957016288e-05,2.71447691436721e-05,2.63819712038593e-05,1.79181156911845e-06
0.38,0.495571147358556,0.495480355468452,0.495543729779946,0.495544386205553,0.495569500819344,9.07918901037474e-05,2.74175786100228e-05,2.6761153003374e-05,1.64653921241875e-06
0.39,0.509245198470661,0.50915349410689,0.509217505340803,0.509218059112039,0.509243722598374,9.17043637701509e-05,2.76931298575089e-05,2.71393586219748e-05,1.47587228693791e-06
0.4,0.522956174410318,0.522863548402368,0.522928202959877,0.52292865783624,0.522954877491234,9.2626007949681e-05,2.79714504407558e-05,2.75165740780681e-05,1.29691908357099e-06
0.41,0.536704446278213,0.536610889363406,0.536676193710021,0.536676553493006,0.536703315797807,9.35569148071691e-05,2.82525681924994e-05,2.78927852072064e-05,1.13048040628616e-06
0.42,0.550490388904658,0.550395891727224,0.550461852393434,0.550462120926998,0.550489387817975,9.44971774340386e-05,2.85365112244751e-05,2.82679776604233e-05,1.00108668321663e-06
0.43,0.56431438088707,0.564218933997213,0.564285557579139,0.564285738750168,0.56431344385162,9.5446889857298e-05,2.88233079315248e-05,2.86421369021239e-05,9.37035449899426e-07
0.44,0.578176804627834,0.578080398480785,0.578147691640841,0.578147789379627,0.578175827102805,9.64061470494215e-05,2.91129869933737e-05,2.90152482068651e-05,9.77525029255411e-07
0.45,0.592078046372542,0.591980671327606,0.592048640795164,0.592048659075884,0.592076905019454,9.73750449363431e-05,2.94055773781832e-05,2.93872966579123e-05,1.14135308770802e-06
0.46,0.60601849624862,0.605920142568211,0.605988795140275,0.605988737981476,0.60601710305347,9.83536804092244e-05,2.97011083453258e-05,2.97582671445751e-05,1.39319515013447e-06
0.47,0.61999854830434,0.619899206153008,0.619968548694892,0.619968420159981,0.619996849061129,9.93421513318937e-05,2.99996094480504e-05,3.01281443594315e-05,1.69924321147263e-06
0.48,0.634018600548223,0.633918259991671,0.633988299437687,0.633988103635427,0.634016570898705,0.000100340556552503,3.03011105367013e-05,3.04969127966626e-05,2.02964951812046e-06
0.49,0.648079054988845,0.647977705992932,0.648048449347083,0.648048190432096,0.648076696422477,0.000101348995912409,3.06056417616052e-05,3.08645567489441e-05,2.35856636798815e-06
0.5,0.662180317675032,0.662077950104776,0.662149404441456,0.662149086614726,0.662177653488719,0.000102367570256501,3.09132335764017e-05,3.12310603056698e-05,2.66418631322818e-06
0.51,0.676322798736472,0.676219402355029,0.676291574819731,0.676291202329122,0.676319869953708,0.000103396381442855,3.12239167402639e-05,3.1596407349288e-05,2.92878276353381e-06
0.52,0.690506912424722,0.690402476892368,0.6904753747024,0.690474951843168,0.69050377367372,0.000104435532353508,3.15377223217839e-05,3.19605815539692e-05,3.1387510012193e-06
0.53,0.704733077154638,0.704627592027733,0.704701222472936,0.704700753588255,0.704729792505032,0.000105485126904559,3.18546817019705e-05,3.23235663823862e-05,3.28464960563934e-06
0.54,0.719001715546215,0.718895170276158,0.718969540719638,0.718969030201131,0.718998354303919,0.000106545270056269,3.2174826576914e-05,3.26853450833831e-05,3.36124229538548e-06
0.55,0.733313254466849,0.733205638399025,0.733280756277888,0.73328020856616,0.733309886926658,0.000107616067823502,3.24981889611164e-05,3.30459006888661e-05,3.36754019070185e-06
0.56,0.747668125074025,0.747559427446738,0.747635300272834,0.747634719858013,0.747664818229525,0.000108697627287602,3.28248011917109e-05,3.3405216012139e-05,3.30684450056129e-06
0.57,0.762066762858434,0.761956972801829,0.762033608162504,0.76203299958479,0.762063576068795,0.00010979005660483,3.31546959294604e-05,3.37632736440163e-05,3.18678963839858e-06
0.58,0.776509607687518,0.776398714222499,0.776476119781354,0.776475487631567,0.776506588300746,0.000110893465019135,3.348790616442e-05,3.41200559508259e-05,3.01938677205182e-06
0.59,0.790997103849464,0.790885095886592,0.790963279384246,0.790962628304392,0.790994282781653,0.000112007962872585,3.38244652180464e-05,3.44755450717438e-05,2.82106781079872e-06
0.6,0.805529700097627,0.805416566436012,0.805495535690881,0.805494870374712,0.805527087367793,0.000113133661615583,3.41644067464175e-05,3.48297229153527e-05,2.61272983403948e-06
0.61,0.820107849695409,0.81999357902159,0.820073341930665,0.820072667124252,0.820105429915442,0.000114270673819084,3.45077647438963e-05,3.51825711575326e-05,2.41977996773279e-06
0.62,0.834732010461586,0.8346165913484,0.834697155888039,0.834696476390347,0.834729738280875,0.000115419113185466,3.48545735469052e-05,3.55340712381302e-05,2.27218071080504e-06
0.63,0.849402644816086,0.849286065721527,0.84936743994825,0.849366760611728,0.849400440320369,0.000116579094559199,3.52048678361472e-05,3.58842043581831e-05,2.2044957168621e-06
0.64,0.864120219826238,0.864002469092298,0.864084661143596,0.864083986874761,0.864117955223366,0.000117750733939492,3.555868264149e-05,3.62329514770332e-05,2.26460287222618e-06
0.65,0.878885207253474,0.878766273104983,0.878849291200129,0.878848626960165,0.878882731790762,0.000118934148491401,3.59160533448533e-05,3.65802933095516e-05,2.4754627123702e-06
0.66,0.893698083600508,0.893577954143951,0.893661806584824,0.893661157390185,0.893695289669509,0.000120129456557261,3.6277015683539e-05,3.69262103228074e-05,2.79393099922309e-06
0.67,0.908559330158985,0.908437993381316,0.908522688553231,0.908522059476252,0.908556151443263,0.00012133677766879,3.66416057538954e-05,3.72706827331815e-05,3.17871572241835e-06
0.68,0.923469433057612,0.923346876825053,0.923432423197596,0.923431819367108,0.923465839695679,0.000122556232559412,3.70098600156465e-05,3.76136905034796e-05,3.59336193322957e-06
0.69,0.938428883310771,0.938305095367595,0.938391501495477,0.938390928097431,0.938424877010413,0.000123787943175357,3.7381815294113e-05,3.79552133394911e-05,4.00630035757299e-06
0.7,0.953438176867619,0.95331314483493,0.953400419358834,0.953399881636932,0.953433785971121,0.000125032032688877,3.77575087853188e-05,3.82952306871021e-05,4.39089649795221e-06
0.71,0.968497814661688,0.968371526036178,0.968459677683629,0.968459180939959,0.968493089161459,0.000126288625509674,3.8136978058767e-05,3.86337217288535e-05,4.72550022867502e-06
0.72,0.983608302660972,0.983480744813673,0.98356978239991,0.983569331995591,0.983603309165082,0.000127557847298454,3.85202610618807e-05,3.89706653812771e-05,4.9934958898934e-06
0.73,0.998770151918531,0.998641312093552,0.998731244522407,0.99873084587824,0.998764968565646,0.000128839824978355,3.89073961233333e-05,3.93060402910095e-05,5.18335288446359e-06
0.74,1.01398387862359,1.01385374393684,1.01394458020163,1.01394423879876,1.01397858994681,0.000130134686748162,3.92984219568238e-05,3.96398248319052e-05,5.28867678406542e-06
0.75,1.02925000415317,1.02911856159107,1.0292103107755,1.02921003215607,1.02924469589222,0.000131442562095296,3.96933776654063e-05,3.99719971015955e-05,5.30826094857773e-06
0.76,1.0445690551242,1.0444362915424,1.04452896282146,1.04452875258929,1.04456380898554,0.000132763581807804,4.00923027445987e-05,4.03025349178243e-05,5.2461386630398e-06
0.77,1.05994156344623,1.05980746556824,1.05990106820914,1.05990093203041,1.05993645181043,0.00013409787798957,4.04952370878231e-05,4.06314158156729e-05,5.11163580196872e-06
0.78,1.07536806637455,1.07523262079048,1.07532716415356,1.07532710775751,1.07536314695053,0.000135445584070748,4.09022209884036e-05,4.09586170435627e-05,4.91942401881218e-06
0.79,1.09084910656398,1.09071229972916,1.09080779326884,1.09080782244842,1.09084441698951,0.000136806834823089,4.13132951451178e-05,4.12841155597032e-05,4.68957447274931e-06
0.8,1.10638523212312,1.10624705035674,1.10634350362245,1.10634362423509,1.10638078451102,0.000138181766373258,4.17285006659718e-05,4.16078880296489e-05,4.44761209461575e-06
0.81,1.12197699666912,1.1218374261529,1.12193484879005,1.1219350667583,1.12197277209872,0.000139570516214826,4.21478790715302e-05,4.19299108207483e-05,4.22457039772617e-06
0.82,1.1376249593831,1.13748398615988,1.1375823879108,1.1375827092231,1.13762090233626,0.000140973223224483,4.25714723002457e-05,4.22501600008118e-05,4.05704684114383e-06
0.83,1.15332968506605,1.15318729503837,1.15328668574333,1.15328711645471,1.1533256978073,0.000142390027674244,4.29993227117897e-05,4.25686113325607e-05,3.98725874717343e-06
0.84,1.16909174419527,1.16894792312403,1.16904831272218,1.169048858955,1.16908771242076,0.000143821071244998,4.3431473091049e-05,4.28852402705182e-05,4.03177451246961e-06
0.85,1.1849117129815,1.18476644648445,1.18486784501484,1.18486851295954,1.1849075985263,0.00014526649704294,4.38679666541208e-05,4.32000219585671e-05,4.11445519943321e-06
