Time,Exact,Adams_S,Adams_WS,Adams_WSNA,ddends,Err_S,Err_WS,Err_WSNA,Err_ddends
0,0,-0,-0,-0,-0,0,0,0,0
0.01,0.012512541771042,0.0125,0.0124,0.0123999834983499,0.0125125417693536,1.25417710419937e-05,0.000112541771041991,0.000112558272692133,1.68839421610389e-12
0.02,0.0250503350066889,0.025025,0.0250293333333333,0.0249378149326319,0.0250503349795533,2.53350066889285e-05,2.10016733555932e-05,0.000112520074057029,2.71356062619965e-11
0.03,0.0376136334883792,0.0375879791666667,0.0375937288888889,0.0375017068126939,0.0376136334785576,2.56543217125593e-05,1.99045994903335e-05,0.000111926675685305,9.82165737628549e-12
0.04,0.0502026935480971,0.0501768321006945,0.0501822175814815,0.0500913514684168,0.0502026931002962,2.58614474026031e-05,2.04759666155643e-05,0.000111342079680277,4.47800893588202e-10
0.05,0.062817774094006,0.0627916524937356,0.0627970825888303,0.0627070048423191,0.0628177737371214,2.61216002704623e-05,2.06915051757517e-05,0.00011076925168689,3.56884646834921e-10
0.06,0.0754591366363399,0.075432751318384,0.0754382376410667,0.0753489283011645,0.0754591364629211,2.63853179559015e-05,2.08989952731609e-05,0.000110208335175374,1.73418848725682e-10
0.07,0.0881270453135541,0.0881003938191561,0.0881059353345923,0.0880173858527419,0.0881270416837594,2.66514943980112e-05,2.11099789618058e-05,0.000109659460812234,3.62979471479896e-09
0.08,0.10082176691874,0.100794846568502,0.100800443770745,0.100712644158125,0.100821759218445,2.6920350237658e-05,2.13231479950921e-05,0.000109122760614394,7.7002944853799e-09
0.09,0.113543570926303,0.113516379007303,0.11352203246206,0.113434972558267,0.113543561982206,2.71919189997333e-05,2.15384642422017e-05,0.00010859836803559,8.94409613039215e-09
0.1,0.126292729518912,0.126265263291609,0.126270973564534,0.126184643100929,0.126292722890271,2.74662273026527e-05,2.17559543778389e-05,0.000108086417982461,6.62864055311907e-09
0.11,0.139069517614718,0.13904177431197,0.139047541974072,0.138961930567888,0.139069514857868,2.77433027479623e-05,2.19756406461824e-05,0.000107587046830004,2.7568498039976e-09
0.12,0.151874212894844,0.151846189721592,0.151852015349639,0.151767112502406,0.15187420920653,2.8023173252345e-05,2.21975452044665e-05,0.000107100392437831,3.68831415409332e-09
