Time,Exact,Adams_S,Adams_WS,Adams_NA,ddends,Err_S,Err_WS,Err_NA,Err_ddends
0,0,-0,-0,-0,-0,0,0,0,0
0.005,0.00625313021485024,0.00625,0.00622499999999585,0.0162250000000042,0.00625313021474291,3.13021485024399e-06,2.8130214854395e-05,0.00997186978515394,1.07334280352589e-13
0.01,0.012512541771042,0.01250625,0.012618035710944,0.0323999999999999,0.0125125417693536,6.29177104199442e-06,0.000105493939902017,0.0198874582289579,1.68839421610389e-12
0.015,0.0187782661539297,0.01876878125,0.0185153731209968,0.0485250000000036,0.0187782661532561,9.48490392974413e-06,0.0002628930329329,0.0297467338460738,6.73613942403506e-13
0.02,0.0250503350066889,0.02503762515625,0.0253740949666279,0.0646000000000026,0.0250503349795533,1.27098504389342e-05,0.00032375995993893,0.0395496649933137,2.71356062619965e-11
0.025,0.0313287801311072,0.0313128132820312,0.0311013581025131,0.080625000000001,0.0313287801107733,1.59668490759615e-05,0.000227422028594083,0.0492962198688938,2.03339428628269e-11
0.03,0.0376136334883792,0.0375943773484414,0.0376543625318167,0.0966000000000045,0.0376136334785576,1.92561399378274e-05,4.07290434374583e-05,0.0589863665116253,9.82165737628549e-12
0.035,0.0439049271999058,0.0438823492351836,0.0439601939383006,0.112525,0.0439049269853824,2.25779647222146e-05,5.52667383947464e-05,0.0686200728000946,2.1452338516692e-10
0.04,0.0502026935480971,0.0501767609813595,0.0501161536939998,0.128400000000005,0.0502026931002962,2.59325667375312e-05,8.6539854097227e-05,0.0781973064519078,4.47800893588202e-10
0.045,0.0565069649771792,0.0564808942923581,0.0565652351913263,0.144225000000001,0.0565069644689815,2.60706848211611e-05,5.8270214147102e-05,0.0877180350228214,5.08197678383837e-10
0.05,0.062817774094006,0.0627916113886974,0.062782322193801,0.160000000000005,0.0628177737371214,2.61627053085717e-05,3.54519002050552e-05,0.097182225905999,3.56884646834921e-10
0.055,0.0691351536688736,0.0691087533272308,0.0691308079817917,0.175725000000001,0.0691351535503984,2.64003416427516e-05,4.34568708185257e-06,0.106589846331127,1.18475160237885e-10
0.06,0.0754591366363399,0.0754327734670969,0.0754696775063235,0.191400000000005,0.0754591364629211,2.63631692430238e-05,1.05408699835469e-05,0.115940863363665,1.73418848725682e-10
0.065,0.0817897560960482,0.0817631016485701,0.0817671580491025,0.207025000000001,0.0817897545913111,2.66544474780556e-05,2.25980469456405e-05,0.125235243903953,1.50473708493415e-09
0.07,0.0881270453135541,0.0881003346083294,0.0881336702053355,0.222600000000005,0.0881270416837594,2.67107052247251e-05,6.62489178138159e-06,0.134472954686451,3.62979471479896e-09
0.075,0.0944710377211579,0.0944441974016906,0.0944619922157539,0.238125000000001,0.0944710318546696,2.68403194672862e-05,9.04550540402338e-06,0.143653962278843,5.866488267392e-09
0.08,0.10082176691874,0.100794751094516,0.100815127134525,0.253600000000005,0.100821759218445,2.70158242235558e-05,6.63978421480693e-06,0.152778233081266,7.7002944853799e-09
