Time,Exact,Adams_S,Adams_WS,Adams_NA,ddends,Err_S,Err_WS,Err_NA,Err_ddends
0,0,-0,-0,-0,-0,0,0,0,0
0.005,0.00625313021485024,0.00625,0.00622499999999892,0.0162250000000008,0.00625313021474291,3.13021485024399e-06,2.81302148513254e-05,0.00997186978515056,1.07334280352589e-13
0.01,0.012512541771042,0.01250625,0.0125844116422782,0.0324000000000003,0.0125125417693536,6.29177104199442e-06,7.18698712362104e-05,0.0198874582289583,1.68839421610389e-12
0.015,0.0187782661539297,0.01876878125,0.018665363119292,0.0485250000000005,0.0187782661532561,9.48490392974413e-06,0.000112903034637749,0.0297467338460708,6.73613942403506e-13
0.02,0.0250503350066889,0.02503762515625,0.0251130537471673,0.0646000000000007,0.0250503349795533,1.27098504389342e-05,6.27187404783416e-05,0.0395496649933117,2.71356062619965e-11
0.025,0.0313287801311072,0.0313128132820312,0.0313129490567396,0.0806249999999999,0.0313287801107733,1.59668490759615e-05,1.58310743676171e-05,0.0492962198688927,2.03339428628269e-11
0.03,0.0376136334883792,0.0375943773484414,0.0376013485031869,0.0966000000000009,0.0376136334785576,1.92561399378274e-05,1.22849851923526e-05,0.0589863665116217,9.82165737628549e-12
0.035,0.0439049271999058,0.0438855664883127,0.0439058400366743,0.112525,0.0439049269853824,1.93607115931069e-05,9.12836768500458e-07,0.0686200728000939,2.1452338516692e-10
0.04,0.0502026935480971,0.0501832644290222,0.0501949400110895,0.128400000000001,0.0502026931002962,1.94291190748833e-05,7.75353700756265e-06,0.0781973064519039,4.47800893588202e-10
0.045,0.0565069649771792,0.0564873856147648,0.0565027141190507,0.144225,0.0565069644689815,1.9579362414375e-05,4.25085812853776e-06,0.0877180350228205,5.08197678383837e-10
0.05,0.062817774094006,0.0627981467949316,0.0628130841033255,0.160000000000001,0.0628177737371214,1.96272990744123e-05,4.68999068049814e-06,0.0971822259059948,3.56884646834921e-10
0.055,0.0691351536688736,0.0691154055665085,0.0691299010826874,0.175725,0.0691351535503984,1.97481023651025e-05,5.25258618619406e-06,0.106589846331126,1.18475160237885e-10
0.06,0.0754591366363399,0.0754392905555148,0.0754543067251955,0.191400000000001,0.0754591364629211,1.98460808251144e-05,4.82991114442166e-06,0.115940863363661,1.73418848725682e-10
0.065,0.0817897560960482,0.0817698143164929,0.0817847188661678,0.207025,0.0817897545913111,1.99417795552354e-05,5.0372298803919e-06,0.125235243903951,1.50473708493415e-09
0.07,0.0881270453135541,0.0881070011057969,0.0881220089667796,0.222600000000001,0.0881270416837594,2.00442077572527e-05,5.03634677452569e-06,0.134472954686447,3.62979471479896e-09
0.075,0.0944710377211579,0.0944508940486724,0.0944659992084698,0.238125,0.0944710318546696,2.01436724854842e-05,5.03851268811306e-06,0.143653962278842,5.866488267392e-09
0.08,0.10082176691874,0.100801522157685,0.100816681501755,0.253600000000001,0.100821759218445,2.02447610542777e-05,5.08541698493459e-06,0.152778233081261,7.7002944853799e-09
0.085,0.1071792666746,0.107158920282391,0.107174165298959,0.269025,0.10717925788949,2.03463922083397e-05,5.10137564095625e-06,0.1618457333254,8.78511005608651e-09
0.09,0.113543570926303,0.113523122675259,0.113538442322882,0.284400000000001,0.113543561982206,2.04482510440251e-05,5.12860342011257e-06,0.170856429073698,8.94409613039215e-09
0.095,0.119914713781526,0.119894162981114,0.11990955848195,0.299725,0.119914705610999,2.05508004119115e-05,5.15529957575978e-06,0.179810286218474,8.17052650536887e-09
0.1,0.126292729518912,0.12627207571458,0.126287549419547,0.315000000000001,0.126292722890271,2.06538043322768e-05,5.18009936506525e-06,0.188707270481089,6.62864055311907e-09
0.105,0.132677652588926,0.13265689526356,0.132672446036108,0.330225,0.132677647934426,2.07573253667714e-05,5.2065528181322e-06,0.197547347411074,4.6544998133502e-09
0.11,0.139069517614718,0.139048656236658,0.139064285063854,0.3454,0.139069514857868,2.08613780599831e-05,5.23255086368191e-06,0.206330482385282,2.7568498039976e-09
0.115,0.145468359392985,0.145447393449544,0.145463100654551,0.360525,0.145468357775,2.09659434410037e-05,5.25873843329472e-06,0.215056640607016,1.61798507924971e-09
0.12,0.151874212894844,0.151853141858704,0.151868927747009,0.3756,0.15187420920653,2.10710361394917e-05,5.28514783534884e-06,0.223725787105156,3.68831415409332e-09
0.125,0.158287113266707,0.158265936611276,0.158281801651794,0.390625,0.158287100419213,2.11766554302217e-05,5.31161491237886e-06,0.232337886733294,1.28474938743128e-08
0.13,0.164707095831155,0.164685813027595,0.164701757585875,0.4056,0.164707068389308,2.12828035606183e-05,5.33824527998439e-06,0.240892904168844,2.74418469892179e-08
0.135,0.171134196087829,0.171112806603632,0.17112883108289,0.420525000000001,0.171134150390457,2.13894841963325e-05,5.36500493877878e-06,0.249390803912172,4.56973715812214e-08
0.14,0.177568449714307,0.177546953014903,0.177563057819539,0.435399999999999,0.177568383696299,2.14966994037114e-05,5.39189476797541e-06,0.257831550285693,6.60180083100759e-08
0.145,0.184009892567005,0.183988288114959,0.184004473643996,0.450225000000001,0.184009805580473,2.16044520461867e-05,5.4189230090651e-06,0.266215107432995,8.69865325048291e-08
0.15,0.190458560682071,0.190436847937244,0.190453114596923,0.464999999999999,0.19045845331662,2.17127448269572e-05,5.44608514732592e-06,0.274541439317929,1.07365450696673e-07
0.155,0.196914490276281,0.196892668695875,0.196909016892576,0.479725000000001,0.19691436417838,2.18215804062838e-05,5.47338370487926e-06,0.282810509723719,1.26097901093081e-07
0.16,0.203377717747953,0.203355786786418,0.203372216928685,0.494399999999999,0.203377575439393,2.19309615349661e-05,5.50081926728452e-06,0.291022282252047,1.42308559464288e-07
0.165,0.209848279677848,0.20982623878691,0.209842751285673,0.509025,0.209848124373299,2.20408909375747e-05,5.52839217454748e-06,0.299176720322153,1.55304548693502e-07
0.17,0.216326212830091,0.216304061458729,0.216320656726717,0.523599999999999,0.216326048253738,2.21513713624666e-05,5.5561033747431e-06,0.307273787169908,1.64576353683943e-07
0.175,0.22281155415309,0.222789291747516,0.22280597019963,0.538125,0.222811384354349,2.22624055738752e-05,5.58395345950924e-06,0.315313445846911,1.69798740179417e-07
0.18,0.229304340780453,0.229281966784106,0.229298728837314,0.552599999999999,0.229304169948774,2.23739963461644e-05,5.61194313855595e-06,0.323295659219546,1.70831678636407e-07
0.185,0.235804610031924,0.235782123885455,0.235798969958801,0.567025,0.235804442310651,2.24861464692416e-05,5.64007312275905e-06,0.331220389968076,1.67721272453791e-07
0.19,0.242312399414313,0.242289800555565,0.242306731070206,0.581399999999999,0.242312238713622,2.2598858748113e-05,5.66834410678507e-06,0.339087600585686,1.60700691087534e-07
0.195,0.248827746622433,0.248805034486435,0.248822049865633,0.595725,0.248827596431325,2.27121359981097e-05,5.6967567994004e-06,0.346897253377567,1.50191107606279e-07
0.2,0.255350689540042,0.255327863558988,0.25534496422813,0.609999999999999,0.255350552737401,2.28259810546305e-05,5.72531191211922e-06,0.354649310459956,1.36802641104161e-07
0.205,0.261881266240794,0.261858325844035,0.261875512230637,0.624225,0.261881144905491,2.2940396759763e-05,5.7540101573994e-06,0.362343733759205,1.21335303804315e-07
0.21,0.268419514989186,0.268396459603208,0.268413732136932,0.638399999999999,0.268419410209233,2.30553859781324e-05,5.7828522533887e-06,0.369980485010813,1.04779953047363e-07
0.215,0.274965474241515,0.274942303289935,0.274959662402595,0.652525,0.274965385922268,2.31709515801648e-05,5.81183892089943e-06,0.377559525758485,8.83192475265027e-08
0.22,0.281519182646845,0.281495895550386,0.28151334167596,0.666599999999999,0.281519109318236,2.32870964591569e-05,5.84097088479618e-06,0.385080817353154,7.33286091847418e-08
0.225,0.288080679047966,0.288057275224451,0.288074808799093,0.680625,0.288080617670777,2.34038235154554e-05,5.87024887327425e-06,0.392544320952034,6.13771890534132e-08
0.23,0.294650002482369,0.2946264813467,0.294644102808751,0.694599999999999,0.294649948253531,2.35211356691689e-05,5.89967361830368e-06,0.39994999751763,5.42288384197676e-08
0.235,0.301227192183223,0.301203553147371,0.301221262937368,0.708524999999999,0.301227136469139,2.36390358522853e-05,5.92924585535171e-06,0.407297807816776,5.57140842905035e-08
0.24,0.307812287580351,0.307788530053339,0.307806328614027,0.722399999999999,0.307812204931067,2.37575270126134e-05,5.95896632388238e-06,0.414587712419648,8.2649284582903e-08
0.245,0.314405328301222,0.314381451689109,0.314399339465455,0.736224999999999,0.314405193046894,2.38766121122835e-05,5.98883576685694e-06,0.421819671698778,1.35254327848777e-07
0.25,0.321006354171935,0.320982357877807,0.321000335317004,0.749999999999999,0.321006144604106,2.39962941285254e-05,6.01885493106691e-06,0.428993645828064,2.09567829811963e-07
0.255,0.327615405218223,0.327591288642169,0.327609356193655,0.763724999999999,0.327615103390187,2.41165760534456e-05,6.04902456702305e-06,0.436109594781777,3.01828035509377e-07
0.26,0.334232521666443,0.334208284205549,0.334226442321014,0.777399999999999,0.334232113192624,2.42374608940277e-05,6.07934542884436e-06,0.443167478333556,4.08473819435429e-07
0.265,0.340857743944592,0.34083338499292,0.340851634126318,0.791024999999999,0.3408572177989,2.43589516724096e-05,6.10981827470214e-06,0.450167256055407,5.26145691792657e-07
0.27,0.347491112683312,0.347466631631886,0.347484972239446,0.804599999999999,0.347490460996503,2.44810514258842e-05,6.14044386604284e-06,0.457108887316687,6.51686809016727e-07
0.275,0.354132668716905,0.354108064953699,0.354126497493936,0.818124999999999,0.354131886572916,2.4603763206732e-05,6.17122296947548e-06,0.463992331283094,7.82143989130901e-07
0.28,0.360782453084359,0.360757725994276,0.360776250928007,0.8316,0.360781538315626,2.47270900830543e-05,6.20215635249721e-06,0.47081754691564,9.14768733484284e-07
0.285,0.367440507030368,0.367415655995231,0.367434273785577,0.845024999999999,0.367439460012117,2.4851035137774e-05,6.23324479159804e-06,0.47758449296963,1.04701825165421e-06
0.29,0.374106872006368,0.374081896404898,0.374100607517308,0.8584,0.374105695449874,2.497560146969e-05,6.26448905999277e-06,0.484293127993632,1.17655649350956e-06
0.295,0.380781589671569,0.380756488879376,0.380775293781626,0.871724999999999,0.380780288416384,2.5100792193089e-05,6.29588994327523e-06,0.490943410328429,1.30125518493784e-06
0.3,0.387464701894001,0.387439475283563,0.387458374445779,0.885,0.387463282699131,2.52266104373566e-05,6.32744822176567e-06,0.497535298105999,1.41919486956743e-06
0.305,0.394156250751556,0.394130897692207,0.394149891586867,0.898224999999998,0.394154722085601,2.53530593489759e-05,6.35916468910702e-06,0.504068749248442,1.52866595520829e-06
0.31,0.400856278533044,0.400830798390958,0.400849887492911,0.9114,0.400854650363278,2.548014208692e-05,6.39104013372416e-06,0.510543721466955,1.62816976617686e-06
0.315,0.407564827739249,0.407539219877417,0.407558404663892,0.924524999999998,0.407563111319649,2.56078618317002e-05,6.42307535675402e-06,0.516960172260749,1.7164196002839e-06
0.32,0.414281941083989,0.414256204862217,0.414275485812834,0.9376,0.414280148742198,2.57362217722101e-05,6.45527115494815e-06,0.52331805891601,1.79234179137344e-06
0.325,0.421007661495188,0.420981796270066,0.42100117386685,0.950624999999998,0.421005806418411,2.58652251218239e-05,6.48762833738159e-06,0.529617338504811,1.85507677730179e-06
0.33,0.427742032115945,0.427716037240844,0.427735511968236,0.963599999999999,0.427740128135772,2.59948751012429e-05,6.52014770891052e-06,0.535857967884054,1.9039801729126e-06
0.335,0.434485096305617,0.434458971130661,0.434478543475531,0.976524999999999,0.434483157681768,2.61251749559821e-05,6.55283008610397e-06,0.542039903694382,1.93862384867405e-06
0.34,0.441236897640899,0.441210641512959,0.441230311964615,0.989399999999999,0.441234938843884,2.62561279394391e-05,6.58567628308848e-06,0.5481631023591,1.95879701497814e-06
0.345,0.447997479916915,0.447971092179585,0.447990861229792,1.002225,0.447995515409604,2.63877373294918e-05,6.61868712303892e-06,0.554227520083084,1.96450731104747e-06
0.35,0.454766887148314,0.454740367141902,0.454760235284884,1.015,0.454764931166414,2.65200064122895e-05,6.6518634303514e-06,0.560233112851684,1.95598190028123e-06
0.355,0.46154516357037,0.461518510631871,0.461538478364336,1.027725,0.4615432299018,2.66529384985725e-05,6.68520603441802e-06,0.566179836429629,1.93366857026422e-06
0.36,0.468332353640085,0.468305567103177,0.468325634924316,1.0404,0.468330455403246,2.67865369077969e-05,6.71871576918281e-06,0.572067646359914,1.89823683893753e-06
0.365,0.475128502037304,0.475101581232321,0.475121749643832,1.053025,0.475126651458238,2.69208049834546e-05,6.75239347214251e-06,0.577896497962695,1.85057906587627e-06
0.37,0.481933653665831,0.481906597919752,0.481926867425846,1.0656,0.481931861854262,2.70557460794185e-05,6.78623998529027e-06,0.583666346334167,1.79181156911845e-06
0.375,0.48874785365455,0.488720662290979,0.488741033398396,1.078125,0.488746130378802,2.71913635710996e-05,6.82025615478254e-06,0.589377146345448,1.72327574837761e-06
0.38,0.495571147358556,0.495543819697708,0.495564292915725,1.0906,0.495569500819344,2.73276608482864e-05,6.85444283116121e-06,0.595028852641442,1.64653921241875e-06
0.385,0.502403580360286,0.502376115718968,0.502396691559417,1.103025,0.502402016963372,2.74646413184199e-05,6.88880086874288e-06,0.600621419639712,1.56339691359531e-06
0.39,0.509245198470661,0.509217596162255,0.509238275139534,1.1154,0.509243722598374,2.76023084059274e-05,6.92333112684018e-06,0.606154801529337,1.47587228693791e-06
0.395,0.516096047730229,0.516068307064676,0.51608908969576,1.127725,0.516094661511832,2.77406655525558e-05,6.95803446826293e-06,0.611628952269769,1.38621839607111e-06
0.4,0.522956174410318,0.5229282946941,0.522949181498556,1.14,0.522954877491234,2.78797162173161e-05,6.99291176176065e-06,0.61704382558968,1.29691908357099e-06
0.405,0.529825625014192,0.529797605550315,0.529818597050315,1.152225,0.529824414324064,2.80194638763165e-05,7.02796387697102e-06,0.622399374985806,1.21069012781749e-06
0.41,0.536704446278213,0.53667628636619,0.53669738308652,1.1644,0.536703315797807,2.81599120235398e-05,7.06319169352376e-06,0.627695553721783,1.13048040628616e-06
0.415,0.543592685173012,0.543564384108842,0.543585586576924,1.176525,0.543591625699949,2.83010641700665e-05,7.09859608827301e-06,0.632932314826986,1.05947306294762e-06
0.42,0.550490388904658,0.550461945980814,0.550483254726708,1.1886,0.550489387817975,2.84429238445183e-05,7.13417795028537e-06,0.638109611095338,1.00108668321663e-06
0.425,0.557397604915845,0.557369019421251,0.55739043497768,1.200625,0.55739664593937,2.85854945935027e-05,7.16993816507472e-06,0.643227395084153,9.58976474230155e-07
0.43,0.56431438088707,0.564285652107088,0.564307175009439,1.2126,0.56431344385162,2.87287799820568e-05,7.20587763081149e-06,0.648285619112926,9.37035449899426e-07
0.435,0.571240764737835,0.571211891954244,0.571233522740593,1.224525,0.571239824483406,2.88727835902058e-05,7.24199724178032e-06,0.653284235262163,9.40254428760667e-07
0.44,0.578176804627834,0.578147787118813,0.578169526329929,1.2364,0.578175827102805,2.90175090211786e-05,7.2782979049224e-06,0.658223195372162,9.77525029255411e-07
0.445,0.585122548958167,0.585093385998277,0.585115234177643,1.248225,0.585121502787476,2.91629598894172e-05,7.31478052395929e-06,0.663102451041831,1.04617069052182e-06
0.45,0.592078046372542,0.592048737232707,0.592070694926527,1.26,0.592076905019454,2.93091398352319e-05,7.35144601493598e-06,0.667921953627454,1.14135308770802e-06
0.455,0.599043345758498,0.599013889705989,0.599035957463207,1.271725,0.599042087280774,2.94560525090359e-05,7.38829529067786e-06,0.672681654241499,1.25847772347587e-06
0.46,0.60601849624862,0.605988892547033,0.606011070919345,1.2834,0.60601710305347,2.9603701587666e-05,7.42532927577866e-06,0.677381503751376,1.39319515013447e-06
0.465,0.613003547221775,0.612973795131017,0.612996084672882,1.295025,0.613002005819577,2.97520907583948e-05,7.4625488932778e-06,0.682021452778221,1.54140219843502e-06
0.47,0.61999854830434,0.619968647080605,0.619991048349265,1.3066,0.619996849061129,2.99012237349183e-05,7.49995507554058e-06,0.686601451695656,1.69924321147263e-06
0.475,0.627003549371446,0.626973498267204,0.626996011822689,1.318125,0.62700168626016,3.00511042415907e-05,7.53754875693069e-06,0.691121450628551,1.86311128580474e-06
0.48,0.634018600548223,0.633988398812194,0.634011025217346,1.3296,0.634016570898705,3.02017360295226e-05,7.57533087736295e-06,0.695581399451773,2.02964951812046e-06
0.485,0.641043752211057,0.641013399088197,0.641036138908676,1.341025,0.641041556458799,3.03531228602605e-05,7.61330238119307e-06,0.699981247788939,2.19575225790525e-06
0.49,0.648079054988845,0.648048549720322,0.648071403524626,1.3524,0.648076696422477,3.05052685225515e-05,7.65146421832785e-06,0.704320945011152,2.35856636798815e-06
0.495,0.655124559764261,0.655093901587444,0.655116869946919,1.363725,0.655122044271772,3.06581768169112e-05,7.68981734211582e-06,0.708600440235736,2.51549248930782e-06
0.5,0.662180317675032,0.662149505823464,0.66217258931232,1.375,0.662177653488719,3.08118515679467e-05,7.72836271223376e-06,0.712819682324964,2.66418631322818e-06
0.505,0.669246380115213,0.669215413818596,0.669238613013922,1.386225,0.669243577555353,3.09662966168078e-05,7.767101291134e-06,0.716978619884783,2.80255985984912e-06
0.51,0.676322798736472,0.676291677220647,0.676314992702423,1.3974,0.676319869953708,3.1121515824295e-05,7.80603404859637e-06,0.721077201263525,2.92878276353381e-06
0.515,0.683409625449382,0.68337834793631,0.683401780287425,1.408525,0.683406584165819,3.127751307197e-05,7.84516195706519e-06,0.725115374550614,3.04128356343192e-06
0.52,0.690506912424722,0.690475478132463,0.690499027938727,1.4196,0.69050377367372,3.1434292258381e-05,7.88448599486902e-06,0.729093087575275,3.1387510012193e-06
0.525,0.697614712094773,0.697583120237469,0.697606788087627,1.430625,0.697611491959447,3.15918573042806e-05,7.92400714544339e-06,0.733010287905223,3.22013532627619e-06
0.53,0.704733077154638,0.70470132694249,0.704725113428241,1.4416,0.704729792505032,3.17502121479629e-05,7.96372639655374e-06,0.736866922845359,3.28464960563934e-06
0.535,0.711862060563553,0.711830151202804,0.711854056918812,1.452525,0.711858728792512,3.19093607487053e-05,8.00364474129456e-06,0.740662939436444,3.33177104139271e-06
0.54,0.719001715546215,0.71896964623913,0.718993671783037,1.4634,0.718998354303919,3.2069307085214e-05,8.04376317764532e-06,0.744398284453782,3.36124229538548e-06
0.545,0.726152095594109,0.726119865538953,0.726144011511401,1.474225,0.72614872252129,3.22300551556243e-05,8.08408270835947e-06,0.748072904405888,3.3730728190573e-06
0.55,0.733313254466849,0.733280862857869,0.733305129862507,1.485,0.733309886926658,3.23916089793874e-05,8.12460434163054e-06,0.751686745533148,3.36754019070185e-06
0.555,0.740485246193519,0.740452692220924,0.740477080864429,1.495725,0.740481901002058,3.25539725952728e-05,8.165329090426e-06,0.755239753806478,3.3451914607241e-06
0.56,0.747668125074025,0.747635407923963,0.747659918816053,1.5064,0.747664818229525,3.27171500619228e-05,8.20625797282037e-06,0.758731874925972,3.30684450056129e-06
0.565,0.754861945680454,0.754829064534995,0.754853698288442,1.517025,0.754858692091092,3.28811454589628e-05,8.2473920119952e-06,0.762163054319544,3.25358936137388e-06
0.57,0.762066762858434,0.762033716895547,0.762058474126197,1.5276,0.762063576068795,3.30459628865576e-05,8.28873223668314e-06,0.765533237141563,3.18678963839858e-06
0.575,0.76928263172851,0.769249420122045,0.76927430144883,1.538125,0.769279523644669,3.32116064650778e-05,8.33027967994671e-06,0.768842368271487,3.10808384107464e-06
0.58,0.776509607687518,0.776476229607183,0.776501235652138,1.5486,0.776506588300746,3.33780803349892e-05,8.37203538051057e-06,0.772090392312479,3.01938677205182e-06
0.585,0.783747746409975,0.783714201021316,0.783739332409592,1.559025,0.783744823519063,3.3545388658851e-05,8.41400038242845e-06,0.775277253590022,2.9228909118606e-06
0.59,0.790997103849464,0.790963390313845,0.790988647673729,1.5694,0.790994282781653,3.37135356192064e-05,8.45617573497215e-06,0.778402896150533,2.82106781079872e-06
0.595,0.798257736240039,0.798223853714619,0.798249237677547,1.579725,0.798255019570552,3.38825254198039e-05,8.49856249207637e-06,0.781467263759958,2.71666948714611e-06
0.6,0.805529700097627,0.805495647735342,0.805521158935913,1.59,0.805527087367793,3.4052362285375e-05,8.5411617140041e-06,0.78447029990237,2.61272983403948e-06
0.605,0.812813052221443,0.812778829170982,0.812804468246978,1.600225,0.812810539655412,3.42230504616348e-05,8.58397446523718e-06,0.787411947778554,2.51256603178707e-06
0.61,0.820107849695409,0.820073455101193,0.820099222693593,1.6104,0.820105429915442,3.43945942160584e-05,8.62700181636367e-06,0.790292150304588,2.41977996773279e-06
0.615,0.827414149889582,0.827379582891745,0.827405479644739,1.620525,0.827411811629918,3.45669978371044e-05,8.67024484296763e-06,0.793110850110415,2.33825966389212e-06
0.62,0.834732010461586,0.834697270195951,0.834723296756959,1.6306,0.834729738280875,3.47402656349916e-05,8.71370462607324e-06,0.795867989538411,2.27218071080504e-06
0.625,0.842061489358056,0.842026574956114,0.842052731975803,1.640625,0.842059263350347,3.49144019412551e-05,8.75738225225575e-06,0.798563510641941,2.22600770860559e-06
0.63,0.849402644816086,0.849367555404977,0.849393843537272,1.6506,0.849400440320369,3.50894111093014e-05,8.80127881353054e-06,0.801197355183911,2.2044957168621e-06
0.635,0.856755535364685,0.85672027006717,0.856746689969277,1.660525,0.856753321624032,3.52652975144085e-05,8.84539540724205e-06,0.803769464635313,2.21374065267899e-06
0.64,0.864120219826238,0.864084777760684,0.864111330093102,1.6704,0.864117955223366,3.54420655539478e-05,8.8897331361748e-06,0.806279780173759,2.26460287222618e-06
0.645,0.871496757317981,0.871461137598334,0.871487823024872,1.680225,0.871494403504623,3.56197196469399e-05,8.93429310888649e-06,0.808728242682016,2.35381335744744e-06
0.65,0.878885207253474,0.878849408989239,0.878876228177035,1.69,0.878882731790762,3.5798264234832e-05,8.9790764393749e-06,0.811114792746523,2.4754627123702e-06
0.655,0.886285629344091,0.88624965164031,0.886276605259843,1.699725,0.886283005404738,3.59777037810538e-05,9.02408424752199e-06,0.813439370655906,2.62393935290817e-06
0.66,0.893698083600508,0.893661925557736,0.89368901428285,1.7094,0.893695289669509,3.61580427716834e-05,9.06931765798369e-06,0.815701916399489,2.79393099922309e-06
0.665,0.901122630334208,0.901086291048492,0.901113515556406,1.719025,0.901119649908031,3.63392857153366e-05,9.11477780218828e-06,0.817902369665789,2.98042617652428e-06
0.67,0.908559330158985,0.908522808721842,0.908550169693169,1.7286,0.908556151443263,3.65214371429445e-05,9.16046581578289e-06,0.820040669841011,3.17871572241835e-06
0.675,0.916008243992462,0.915971539490853,0.91599903760962,1.738125,0.916004859598159,3.6704501608531e-05,9.20638284185316e-06,0.822116756007535,3.38439430247472e-06
0.68,0.923469433057612,0.923432544573924,0.923460180527584,1.7476,0.923465839695679,3.68884836884353e-05,9.25253002803661e-06,0.824130566942384,3.59336193322957e-06
0.685,0.93094295888429,0.930905885496308,0.930933659975762,1.757025,0.930939157058778,3.70733879825336e-05,9.298908527966e-06,0.826082041115706,3.80182551251718e-06
0.69,0.938428883310771,0.938391624091658,0.93841953779127,1.7664,0.938424877010413,3.72592191131282e-05,9.34551950093621e-06,0.827971116689226,4.00630035757299e-06
0.695,0.945927268485294,0.945889822503568,0.945917876121182,1.775725,0.945923064873542,3.74459817261696e-05,9.39236411234834e-06,0.829797731514702,4.20361175190731e-06
0.7,0.953438176867619,0.953400543187128,0.953428737424086,1.785,0.953433785971121,3.76336804908117e-05,9.43944353348769e-06,0.831561823132377,4.39089649795221e-06
