Time,Exact,Adams_S,Adams_WS,Adams_NA,ddends,Err_S,Err_WS,Err_NA,Err_ddends
0,0,-0,-0,-0,-0,0,0,0,0
0.005,0.00625313021485024,0.00625,0.00622499999999974,0.0162250000000004,0.00625313021474291,3.13021485024399e-06,2.81302148505032e-05,0.00997186978515013,1.07334280352589e-13
0.01,0.012512541771042,0.01250625,0.0125481855902777,0.0324000000000003,0.0125125417693536,6.29177104199442e-06,3.56438192356777e-05,0.0198874582289583,1.68839421610389e-12
0.015,0.0187782661539297,0.01876878125,0.0187546158042159,0.0485250000000001,0.0187782661532561,9.48490392974413e-06,2.36503497138031e-05,0.0297467338460704,6.73613942403506e-13
0.02,0.0250503350066889,0.02503762515625,0.0250447787057186,0.0646000000000004,0.0250503349795533,1.27098504389342e-05,5.55630097031495e-06,0.0395496649933115,2.71356062619965e-11
0.025,0.0313287801311072,0.0313159986023231,0.0313245024805995,0.0806250000000001,0.0313287801107733,1.27815287840824e-05,4.27765050774187e-06,0.0492962198688929,2.03339428628269e-11
0.03,0.0376136334883792,0.0376008059662785,0.0376086123735701,0.0966000000000004,0.0376136334785576,1.28275221007029e-05,5.02111480912837e-06,0.0589863665116212,9.82165737628549e-12
0.035,0.0439049271999058,0.0438920186111765,0.0439000926331793,0.112525,0.0439049269853824,1.29085887293559e-05,4.83456672652899e-06,0.0686200728000943,2.1452338516692e-10
0.04,0.0502026935480971,0.0501897253724109,0.0501978221078766,0.1284,0.0502026931002962,1.29681756861899e-05,4.87144022046776e-06,0.0781973064519034,4.47800893588202e-10
0.045,0.0565069649771792,0.0564939321669122,0.0565020593032011,0.144225,0.0565069644689815,1.30328102669955e-05,4.90567397808811e-06,0.0877180350228209,5.08197678383837e-10
0.05,0.062817774094006,0.0628046757530318,0.0628128466399738,0.16,0.0628177737371214,1.30983409742519e-05,4.92745403224415e-06,0.0971822259059944,3.56884646834921e-10
0.055,0.0691351536688736,0.0691219897317583,0.0691302011905347,0.175725,0.0691351535503984,1.3163937115257e-05,4.95247833889878e-06,0.106589846331127,1.18475160237885e-10
0.06,0.0754591366363399,0.0754459067111802,0.0754541592523862,0.1914,0.0754591364629211,1.32299251596607e-05,4.97738395369152e-06,0.115940863363661,1.73418848725682e-10
0.065,0.0817897560960482,0.0817764598528456,0.0817847538026862,0.207025,0.0817897545913111,1.32962432025791e-05,5.00229336200531e-06,0.125235243903952,1.50473708493415e-09
0.07,0.0881270453135541,0.0881136824234448,0.0881220179401376,0.222600000000001,0.0881270416837594,1.33628901093641e-05,5.02737341651072e-06,0.134472954686446,3.62979471479896e-09
0.075,0.0944710377211579,0.0944576078491901,0.0944659851474271,0.238125,0.0944710318546696,1.34298719677572e-05,5.05257373079049e-06,0.143653962278842,5.866488267392e-09
0.08,0.10082176691874,0.100808269729234,0.100816689019361,0.253600000000001,0.100821759218445,1.34971895052183e-05,5.07789937904957e-06,0.152778233081261,7.7002944853799e-09
0.085,0.1071792666746,0.10716570183016,0.107174163322041,0.269025,0.10717925788949,1.35648444394981e-05,5.10335255873851e-06,0.1618457333254,8.78511005608651e-09
0.09,0.113543570926303,0.113529938087794,0.113538441993082,0.2844,0.113543561982206,1.36328385082068e-05,5.12893322066055e-06,0.170856429073698,8.94409613039215e-09
