Time,Exact,Adams_S,Adams_WS,Adams_NA,ddends,Err_S,Err_WS,Err_NA,Err_ddends
0,0,-0,-0,-0,-0,0,0,0,0
0.0005,0.000625031255208963,0.000624999999999986,0.000624750000008324,0.00162474999999271,0.000625031255208961,3.12552089769443e-08,2.81255200639571e-07,0.000999718744783746,1.73472347597681e-18
0.001,0.0012501250416771,0.0012500625,0.00125150368697716,0.00324899999999986,0.00125012504167687,6.25416770967321e-08,1.37864530006708e-06,0.00199887495832277,2.27248775352962e-16
0.0015,0.00187528139067777,0.00187518753124999,0.0018705539652984,0.00487275000000123,0.00187528139067753,9.38594277876716e-08,4.72742537937381e-06,0.00299746860932346,2.46764414457701e-16
0.002,0.00250050033350008,0.00250037512501563,0.00250956363120422,0.00649599999998959,0.00250050033349797,1.2520848445205e-07,9.06329770414228e-06,0.00399549966648951,2.10682166157383e-15
0.0025,0.0031257819014488,0.00312562531257812,0.00311455366284823,0.00811875000000606,0.00312578190144181,1.5658887067907e-07,1.12282386005706e-05,0.00499296809855726,6.98529775688961e-15
0.003,0.00375112612584427,0.00375093812523442,0.00375979648686554,0.00974099999999101,0.00375112612583935,1.88000609850636e-07,8.67036102127202e-06,0.00598987387414673,4.92054313960821e-15
0.0035,0.0043765330380226,0.00437631359429703,0.00437249857675068,0.0113627500000021,0.00437653303802251,2.194437255746e-07,4.03446127192255e-06,0.00698621696197947,9.19403442267708e-17
0.004,0.00500200266933548,0.00500175175109419,0.0050024618309904,0.0129839999999931,0.00500200266931193,2.50918241292281e-07,4.5916165491728e-07,0.0079819973306576,2.35471364629092e-14
0.0045,0.00562753505115032,0.00562725262696972,0.00562834745790028,0.0146047500000016,0.00562753505107954,2.82424180600253e-07,8.12406749961178e-07,0.00897721494885131,7.07784525433297e-14
0.005,0.00625313021485024,0.00625281625328322,0.00625198123640282,0.0162249999999931,0.00625313021474291,3.13961567022236e-07,1.14897844742147e-06,0.00997186978514288,1.07334280352589e-13
0.0055,0.00687878819183407,0.00687847406538713,0.00687969793603821,0.0178447500000009,0.00687878819171969,3.14126446946186e-07,9.09744204140479e-07,0.0109659618081669,1.14380727112007e-13
0.006,0.00750450901351624,0.00750419477631853,0.0075038127321481,0.019463999999993,0.00750450901342755,3.14237197706312e-07,6.96281368135071e-07,0.0119594909864768,8.86877377093143e-14
0.0065,0.00813029271132693,0.00812997814649483,0.00813056158377139,0.0210827500000014,0.00813029271128414,3.14564832097283e-07,2.68872444465079e-07,0.0129524572886744,4.27886892584439e-14
0.007,0.00875613931671215,0.00875582497955765,0.00875602365840788,0.0227009999999929,0.00875613931670711,3.14337154498287e-07,1.1565830427239e-07,0.0139448606832807,5.0411064211886e-15
0.0075,0.00938204886113347,0.00938173380031993,0.00938194097811977,0.0243187500000007,0.00938204886107644,3.15060813540699e-07,1.07883013704749e-07,0.0149367011388673,5.70377078901174e-14
0.008,0.0100080213760684,0.0100077067131403,0.0100080717990859,0.0259359999999927,0.0100080213757635,3.14662928034906e-07,5.04230175495113e-08,0.0159279786239243,3.04912345372443e-13
0.0085,0.0106340568930099,0.0106337417180831,0.0106339245321567,0.0275527500000012,0.0106340568923448,3.15174926764777e-07,1.32360853187519e-07,0.0169186931069913,6.65110327924268e-13
0.009,0.011260155443467,0.0112598402363374,0.0112601634571641,0.0291689999999926,0.0112601554424103,3.15207129614539e-07,8.01369707571775e-09,0.0179088445565256,1.05668078453913e-12
0.0095,0.0118863170589642,0.0118860017040544,0.0118862433503351,0.0307847500000005,0.0118863170575499,3.15354909772442e-07,7.37086291446865e-08,0.0188984329410363,1.41426974298309e-12
0.01,0.012512541771042,0.0125122262036702,0.0125125003459959,0.0323999999999925,0.0125125417693536,3.15567371836009e-07,4.14250461364118e-08,0.0198874582289505,1.68839421610389e-12
0.0105,0.0131388296112566,0.0131385139435228,0.0131387871269883,0.0340147500000009,0.0131388296094112,3.15667733829031e-07,4.24842682873738e-08,0.0208759203887443,1.84540230319108e-12
0.011,0.0137651806111799,0.0137648647407508,0.0137651249898247,0.0356289999999924,0.0137651806093127,3.15870429094117e-07,5.56213551883289e-08,0.0218638193888126,1.86718002170849e-12
0.0115,0.0143915948023997,0.0143912788009292,0.0143915546807228,0.0372427500000003,0.0143915948006479,3.16001470462846e-07,4.01216768974866e-08,0.0228511551976007,1.75170641880662e-12
