Time,Exact,Adams_S,Adams_WS,Adams_NA,ddends,Err_S,Err_WS,Err_NA,Err_ddends
0,0,-0,-0,-0,-0,0,0,0,0
0.0005,0.000625031255208963,0.000624999999999986,0.000624749999998977,0.00162474999999889,0.000625031255208961,3.12552089769443e-08,2.81255209986586e-07,0.000999718744789927,1.73472347597681e-18
0.001,0.0012501250416771,0.0012500625,0.00125101890114407,0.00324899999999771,0.00125012504167687,6.25416770967321e-08,8.93859466969456e-07,0.00199887495832061,2.27248775352962e-16
0.0015,0.00187528139067777,0.00187518753124999,0.0018734526917179,0.00487275000000024,0.00187528139067753,9.38594277876716e-08,1.82869895987061e-06,0.00299746860932247,2.46764414457701e-16
0.002,0.00250050033350008,0.00250037512501563,0.00250219067505911,0.00649599999999791,0.00250050033349797,1.2520848445205e-07,1.69034155903403e-06,0.00399549966649783,2.10682166157383e-15
0.0025,0.0031257819014488,0.00312562531257812,0.00312488828611077,0.00811874999999891,0.00312578190144181,1.5658887067907e-07,8.93615338032772e-07,0.00499296809855011,6.98529775688961e-15
0.003,0.00375112612584427,0.00375093812523442,0.00375122719176465,0.00974099999999926,0.00375112612583935,1.88000609850636e-07,1.01065920378278e-07,0.00598987387415499,4.92054313960821e-15
0.0035,0.0043765330380226,0.00437631359429703,0.00437651179856139,0.0113627499999982,0.00437653303802251,2.194437255746e-07,2.12394612097641e-08,0.00698621696197556,9.19403442267708e-17
0.004,0.00500200266933548,0.00500178310802186,0.00500193414234083,0.0129839999999993,0.00500200266931193,2.19561313620671e-07,6.85269946490777e-08,0.0079819973306638,2.35471364629092e-14
0.0045,0.00562753505115032,0.00562731541278628,0.00562750095569532,0.0146047499999983,0.00562753505107954,2.19638364047474e-07,3.40954550018605e-08,0.00897721494884793,7.07784525433297e-14
0.005,0.00625313021485024,0.00625291039075075,0.00625307766391558,0.0162249999999994,0.00625313021474291,2.19824099497931e-07,5.255093465939e-08,0.00997186978514912,1.07334280352589e-13
0.0055,0.00687878819183407,0.00687856835587986,0.00687874239523171,0.0178447499999981,0.00687878819171969,2.1983595421219e-07,4.57966023601972e-08,0.010965961808164,1.14380727112007e-13
0.006,0.00750450901351624,0.00750428899560166,0.00750446186254396,0.0194639999999992,0.00750450901342755,2.20017914575633e-07,4.71509722793639e-08,0.011959490986483,8.86877377093143e-14
