Time,Exact,Adams_S,Adams_WS,Adams_NA,ddends,Err_S,Err_WS,Err_NA,Err_ddends
0,0,-0,-0,-0,-0,0,0,0,0
0.005,0.00625313021485024,0.00625,0.00622500000000018,0.0162249999999997,0.00625313021474291,3.13021485024399e-06,2.813021485006e-05,0.00997186978514945,1.07334280352589e-13
0.01,0.012512541771042,0.01250625,0.0125286197916667,0.0323999999999998,0.0125125417693536,6.29177104199442e-06,1.60780206247321e-05,0.0198874582289578,1.68839421610389e-12
0.015,0.0187782661539297,0.01876878125,0.0187737862684463,0.0485249999999999,0.0187782661532561,9.48490392974413e-06,4.47988548345213e-06,0.0297467338460702,6.73613942403506e-13
0.02,0.0250503350066889,0.0250407946289063,0.0250453893261663,0.0645999999999997,0.0250503349795533,9.54037778268246e-06,4.94568052260974e-06,0.0395496649933108,2.71356062619965e-11
0.025,0.0313287801311072,0.0313192043915812,0.0313240095252064,0.0806249999999999,0.0313287801107733,9.57573952599378e-06,4.7706059007821e-06,0.0492962198688927,2.03339428628269e-11
0.03,0.0376136334883792,0.0376040039779732,0.0376088043309252,0.0965999999999997,0.0376136334785576,9.62951040604093e-06,4.82915745404766e-06,0.0589863665116205,9.82165737628549e-12
0.035,0.0439049271999058,0.0438952492966617,0.0439000716236056,0.112525,0.0439049269853824,9.67790324414575e-06,4.85557630024863e-06,0.0686200728000941,2.1452338516692e-10
0.04,0.0502026935480971,0.0501929671898792,0.0501978141928287,0.1284,0.0502026931002962,9.72635821781115e-06,4.8793552683904e-06,0.0781973064519026,4.47800893588202e-10
0.045,0.0565069649771792,0.0564971898554211,0.0565020611156058,0.144225,0.0565069644689815,9.77512175807244e-06,4.90386157342426e-06,0.0877180350228207,5.08197678383837e-10
0.05,0.062817774094006,0.062807949973342,0.0628128456437467,0.16,0.0628177737371214,9.82412066402594e-06,4.92845025934496e-06,0.0971822259059937,3.56884646834921e-10
0.055,0.0691351536688736,0.0691252803044711,0.0691302005156442,0.175725,0.0691351535503984,9.87336440250175e-06,4.95315322937562e-06,0.106589846331126,1.18475160237885e-10
