Time,Exact,Adams_S,Adams_WS,Adams_NA,ddends,Err_S,Err_WS,Err_NA,Err_ddends
0,0,-0,-0,-0,-0,0,0,0,0
0.005,0.00625313021485024,0.00625,0.0062249999999837,0.0162250000000156,0.00625313021474291,3.13021485024399e-06,2.81302148665416e-05,0.00997186978516531,1.07334280352589e-13
0.01,0.012512541771042,0.01250625,0.0126498678489741,0.0323999999999999,0.0125125417693536,6.29177104199442e-06,0.000137326077932085,0.0198874582289579,1.68839421610389e-12
0.015,0.0187782661539297,0.01876878125,0.0183098397531502,0.0485250000000113,0.0187782661532561,9.48490392974413e-06,0.000468426400779536,0.0297467338460815,6.73613942403506e-13
0.02,0.0250503350066889,0.02503762515625,0.0259348155437147,0.0646000000000035,0.0250503349795533,1.27098504389342e-05,0.000884480537025761,0.0395496649933146,2.71356062619965e-11
0.025,0.0313287801311072,0.0313128132820312,0.0302806978794853,0.0806250000000051,0.0313287801107733,1.59668490759615e-05,0.00104808225162188,0.0492962198688979,2.03339428628269e-11
0.03,0.0376136334883792,0.0375943773484414,0.0382859638461127,0.0966000000000073,0.0376136334785576,1.92561399378274e-05,0.000672330357733453,0.058986366511628,9.82165737628549e-12
0.035,0.0439049271999058,0.0438823492351836,0.0438977928986766,0.112524999999998,0.0439049269853824,2.25779647222146e-05,7.13430122918635e-06,0.0686200728000923,2.1452338516692e-10
0.04,0.0502026935480971,0.0501767609813595,0.0496090278727618,0.12840000000001,0.0502026931002962,2.59325667375312e-05,0.000593665675335225,0.0781973064519133,4.47800893588202e-10
0.045,0.0565069649771792,0.0564776447862663,0.0573965848643093,0.144224999999995,0.0565069644689815,2.9320190912889e-05,0.000889619887130107,0.0877180350228153,5.08197678383837e-10
0.05,0.062817774094006,0.0627850330101977,0.0619349599204777,0.16000000000001,0.0628177737371214,3.27410838083519e-05,0.000882814173528319,0.0971822259060044,3.56884646834921e-10
0.055,0.0691351536688736,0.0691022402576386,0.0696858430896471,0.175724999999994,0.0691351535503984,3.29134112349444e-05,0.000550689420773534,0.10658984633112,1.18475160237885e-10
0.06,0.0754591366363399,0.0754261066002806,0.0754196811504287,0.19140000000001,0.0754591364629211,3.30300360593394e-05,3.94554859112495e-05,0.11594086336367,1.73418848725682e-10
0.065,0.0817897560960482,0.0817563835713447,0.0813011391994802,0.207024999999993,0.0817897545913111,3.3372524703465e-05,0.000488616896567956,0.125235243903944,1.50473708493415e-09
0.07,0.0881270453135541,0.0880939004908774,0.0889191638020194,0.222600000000009,0.0881270416837594,3.31448226767173e-05,0.000792118488465235,0.134472954686455,3.62979471479896e-09
0.075,0.0944710377211579,0.0944371628564933,0.093667540534319,0.238124999999991,0.0944710318546696,3.38748646645515e-05,0.00080349718683885,0.143653962278834,5.866488267392e-09
0.08,0.10082176691874,0.100788223943006,0.101321619369564,0.253600000000007,0.100821759218445,3.3542975733325e-05,0.000499852450824012,0.152778233081268,7.7002944853799e-09
0.085,0.1071792666746,0.107145357778723,0.10713484123675,0.269024999999991,0.10717925788949,3.39088958764694e-05,4.4425437849771e-05,0.161845733325392,8.78511005608651e-09
0.09,0.113543570926303,0.113509320570426,0.113118560267232,0.284400000000003,0.113543561982206,3.42503558767998e-05,0.000425010659070954,0.170856429073701,8.94409613039215e-09
0.095,0.119914713781526,0.119880724686989,0.120613223780796,0.299724999999995,0.119914705610999,3.39890945364463e-05,0.000698509999269847,0.179810286218469,8.17052650536887e-09
0.1,0.126292729518912,0.126258052977187,0.125573102938562,0.314999999999997,0.126292722890271,3.46765417252592e-05,0.000719626580350075,0.188707270481086,6.62864055311907e-09
0.105,0.132677652588926,0.132643220242878,0.133132731551248,0.330224999999997,0.132677647934426,3.4432346048191e-05,0.000455078962321387,0.197547347411071,4.6544998133502e-09
0.11,0.139069517614718,0.139034740849727,0.139016959721662,0.345399999999996,0.139069514857868,3.47767649908071e-05,5.25578930556936e-05,0.206330482385278,2.7568498039976e-09
0.115,0.145468359392985,0.145433276941697,0.145098685596203,0.360524999999997,0.145468357775,3.50824512879711e-05,0.000369673796781572,0.215056640607012,1.61798507924971e-09
0.12,0.151874212894844,0.151839328446751,0.152491710088107,0.375599999999992,0.15187420920653,3.48844480929922e-05,0.000617497193262734,0.223725787105148,3.68831415409332e-09
0.125,0.158287113266707,0.158251588457472,0.157642597369533,0.390625,0.158287100419213,3.55248092343274e-05,0.000644515897173598,0.232337886733294,1.28474938743128e-08
0.13,0.164707095831155,0.164671773012979,0.165120260942025,0.405599999999987,0.164707068389308,3.53228181763643e-05,0.000413165110870028,0.240892904168831,2.74418469892179e-08
