Time,Exact,Adams_S,Adams_WS,Adams_NA,ddends,Err_S,Err_WS,Err_NA,Err_ddends
0,0,-0,-0,-0,-0,0,0,0,0
0.005,0.00625313021485024,0.00625,0.00622500000000063,0.0162249999999996,0.00625313021474291,3.13021485024399e-06,2.81302148496124e-05,0.00997186978514932,1.07334280352589e-13
0.01,0.012512541771042,0.01250625,0.012566699045139,0.0323999999999994,0.0125125417693536,6.29177104199442e-06,5.41572740969821e-05,0.0198874582289574,1.68839421610389e-12
0.015,0.0187782661539297,0.01876878125,0.0187180257701951,0.0485249999999999,0.0187782661532561,9.48490392974413e-06,6.02403837346409e-05,0.0297467338460701,6.73613942403506e-13
0.02,0.0250503350066889,0.02503762515625,0.0250619979565994,0.0645999999999993,0.0250503349795533,1.27098504389342e-05,1.16629499104515e-05,0.0395496649933103,2.71356062619965e-11
0.025,0.0313287801311072,0.0313128132820312,0.031326313883515,0.0806249999999999,0.0313287801107733,1.59668490759615e-05,2.46624759217551e-06,0.0492962198688927,2.03339428628269e-11
0.03,0.0376136334883792,0.037597578595336,0.0376070684782245,0.0965999999999992,0.0376136334785576,1.60548930432103e-05,6.56501015476596e-06,0.05898636651162,9.82165737628549e-12
0.035,0.0439049271999058,0.0438888152759468,0.0439008506888739,0.112525,0.0439049269853824,1.61119239590335e-05,4.07651103195156e-06,0.068620072800094,2.1452338516692e-10
0.04,0.0502026935480971,0.0501864683190772,0.0501976649841368,0.128399999999999,0.0502026931002962,1.62252290199089e-05,5.02856396028539e-06,0.0781973064519021,4.47800893588202e-10
0.045,0.0565069649771792,0.0564906788616345,0.0565020246988496,0.144225,0.0565069644689815,1.62861155446822e-05,4.94027832957655e-06,0.0877180350228206,5.08197678383837e-10
0.05,0.062817774094006,0.0628014023420445,0.0628128799828888,0.159999999999999,0.0628177737371214,1.63717519614803e-05,4.8941111171763e-06,0.0971822259059932,3.56884646834921e-10
0.055,0.0691351536688736,0.0691186986940695,0.0691301902830951,0.175725,0.0691351535503984,1.64549748041115e-05,4.96338577850308e-06,0.106589846331126,1.18475160237885e-10
0.06,0.0754591366363399,0.0754425998950377,0.0754541604814655,0.191399999999999,0.0754591364629211,1.65367413022532e-05,4.9761548744226e-06,0.115940863363659,1.73418848725682e-10
0.065,0.0817897560960482,0.0817731362003916,0.0817847546362761,0.207025,0.0817897545913111,1.66198956565861e-05,5.00145977207211e-06,0.125235243903952,1.50473708493415e-09
0.07,0.0881270453135541,0.0881103421422877,0.0881220174056044,0.222599999999999,0.0881270416837594,1.67031712664661e-05,5.02790794978947e-06,0.134472954686445,3.62979471479896e-09
0.075,0.0944710377211579,0.0944542508450254,0.094465985296852,0.238125,0.0944710318546696,1.6786876132463e-05,5.05242430584585e-06,0.143653962278842,5.866488267392e-09
0.08,0.10082176691874,0.100804895885371,0.100816689019936,0.253599999999999,0.100821759218445,1.68710333682265e-05,5.07789880363485e-06,0.152778233081259,7.7002944853799e-09
0.085,0.1071792666746,0.107162311078249,0.107174163308683,0.269025,0.10717925788949,1.69555963508844e-05,5.1033659164007e-06,0.1618457333254,8.78511005608651e-09
0.09,0.113543570926303,0.113526530339572,0.113538442004632,0.284399999999999,0.113543561982206,1.70405867310486e-05,5.12892167058021e-06,0.170856429073696,8.94409613039215e-09
0.095,0.119914713781526,0.119897587778107,0.119909559141033,0.299725,0.119914705610999,1.71260034183135e-05,5.15464049309633e-06,0.179810286218474,8.17052650536887e-09
0.1,0.126292729518912,0.126275517671238,0.126287549042264,0.314999999999999,0.126292722890271,1.72118476735317e-05,5.18047664788135e-06,0.188707270481087,6.62864055311907e-09
0.105,0.132677652588926,0.132660354466465,0.132672446145518,0.330224999999999,0.132677647934426,1.72981224610957e-05,5.20644340815113e-06,0.197547347411073,4.6544998133502e-09
0.11,0.139069517614718,0.139052132785053,0.13906428507348,0.345399999999999,0.139069514857868,1.73848296648182e-05,5.23254123746542e-06,0.206330482385281,2.7568498039976e-09
0.115,0.145468359392985,0.145450887421505,0.145463100623663,0.360524999999999,0.145468357775,1.74719714790827e-05,5.25876932142011e-06,0.215056640607015,1.61798507924971e-09
0.12,0.151874212894844,0.15185665334474,0.151868927765819,0.375599999999999,0.15187420920653,1.75595501034631e-05,5.28512902489564e-06,0.223725787105155,3.68831415409332e-09
0.125,0.158287113266707,0.158269465698992,0.158281801645851,0.390624999999999,0.158287100419213,1.76475677141907e-05,5.31162085554149e-06,0.232337886733293,1.28474938743128e-08
0.13,0.164707095831155,0.16468935980464,0.164701757585696,0.405599999999999,0.164707068389308,1.77360265153637e-05,5.33824545909112e-06,0.240892904168844,2.74418469892179e-08
0.135,0.171134196087829,0.17111637115911,0.171128831084301,0.420524999999999,0.171134150390457,1.78249287184074e-05,5.36500352762981e-06,0.24939080391217,4.56973715812214e-08
0.14,0.177568449714307,0.177550535437761,0.177563057818587,0.435399999999999,0.177568383696299,1.79142765454054e-05,5.39189571974186e-06,0.257831550285692,6.60180083100759e-08
0.145,0.184009892567005,0.183991888494775,0.184004473644296,0.450224999999999,0.184009805580473,1.80040722301822e-05,5.41892270924937e-06,0.266215107432993,8.69865325048291e-08
0.15,0.190458560682071,0.190440466364053,0.190453114596898,0.464999999999999,0.19045845331662,1.80943180178028e-05,5.44608517250023e-06,0.274541439317928,1.07365450696673e-07
0.155,0.196914490276281,0.196896305260117,0.196909016892493,0.479724999999998,0.19691436417838,1.8185016164296e-05,5.47338378811824e-06,0.282810509723717,1.26097901093081e-07
0.16,0.203377717747953,0.203359441579015,0.203372216928714,0.494399999999999,0.203377575439393,1.82761689372091e-05,5.50081923836321e-06,0.291022282252047,1.42308559464288e-07
0.165,0.209848279677848,0.209829911899232,0.209842751285638,0.509024999999998,0.209848124373299,1.83677786152747e-05,5.52839220999135e-06,0.299176720322151,1.55304548693502e-07
0.17,0.216326212830091,0.216307752982603,0.216320656726701,0.523599999999999,0.216326048253738,1.84598474886888e-05,5.55610339073032e-06,0.307273787169908,1.64576353683943e-07
0.175,0.22281155415309,0.22279300177523,0.222805970199614,0.538124999999998,0.222811384354349,1.85523778593599e-05,5.58395347552421e-06,0.315313445846909,1.69798740179417e-07
0.18,0.229304340780453,0.229285695408412,0.229298728837294,0.552599999999999,0.229304169948774,1.86453720404656e-05,5.61194315815139e-06,0.323295659219547,1.70831678636407e-07
0.185,0.235804610031924,0.235785871199567,0.235798969958783,0.567024999999998,0.235804442310651,1.87388323565352e-05,5.64007314088344e-06,0.331220389968075,1.67721272453791e-07
0.19,0.242312399414313,0.242293566653168,0.242306731070188,0.581399999999999,0.242312238713622,1.88327611450323e-05,5.66834412471517e-06,0.339087600585686,1.60700691087534e-07
0.195,0.248827746622433,0.24880881946168,0.248822049865615,0.595724999999998,0.248827596431325,1.89271607526076e-05,5.69675681821868e-06,0.346897253377566,1.50191107606279e-07
