Time,Exact,Adams_S,Adams_WS,Adams_NA,ddends,Err_S,Err_WS,Err_NA,Err_ddends
0,0,-0,-0,-0,-0,0,0,0,0
0.001,0.0012501250416771,0.00125,0.00124899999999995,0.00324900000000008,0.00125012504167687,1.25041677097011e-07,1.12504167714507e-06,0.00199887495832298,2.27248775352962e-16
0.002,0.00250050033350008,0.00250025,0.0025003105833333,0.00649600000000008,0.00250050033349797,2.5033350007763e-07,1.89750166779655e-07,0.00399549966650001,2.10682166157383e-15
0.003,0.00375112612584427,0.00375087547916667,0.00375093751195135,0.009741,0.00375112612583935,2.50646677605812e-07,1.88613892919062e-07,0.00598987387415573,4.92054313960821e-15
0.004,0.00500200266933548,0.00500175182383507,0.00500181347807148,0.0129840000000001,0.00500200266931193,2.50845500412121e-07,1.89191263997961e-07,0.00798199733066463,2.35471364629092e-14
0.005,0.00625313021485024,0.00625287911835853,0.00625294083329824,0.016225,0.00625313021474291,2.51096491712781e-07,1.89381552003799e-07,0.00997186978514976,1.07334280352589e-13
0.006,0.00750450901351624,0.00750425766568659,0.00750431944255461,0.0194640000000001,0.00750450901342755,2.51347829644151e-07,1.89570961622865e-07,0.0119594909864839,8.86877377093143e-14
0.007,0.00875613931671215,0.00875588771731461,0.00875594955599097,0.022701,0.00875613931670711,2.51599397541741e-07,1.89760721178156e-07,0.0139448606832879,5.0411064211886e-15
0.008,0.0100080213760684,0.0100077695248512,0.0100078314253971,0.0259360000000001,0.0100080213757635,2.51851217178065e-07,1.89950671285882e-07,0.0159279786239317,3.04912345372443e-13
0.009,0.011260155443467,0.0112599033401781,0.0112599653026555,0.029169,0.0112601554424103,2.5210328886624e-07,1.9014081146726e-07,0.017908844556533,1.05668078453913e-12
0.01,0.012512541771042,0.0125122894154292,0.0125123514399001,0.0324000000000001,0.0125125417693536,2.52355612795352e-07,1.90331141926986e-07,0.0198874582289581,1.68839421610389e-12
