Time,Exact,Adams_S,Adams_WS,Adams_NA,ddends,Err_S,Err_WS,Err_NA,Err_ddends
0,0,-0,-0,-0,-0,0,0,0,0
0.01,0.012512541771042,0.0125,0.0124,0.0324000000000013,0.0125125417693536,1.25417710419937e-05,0.000112541771042016,0.0198874582289593,1.68839421610389e-12
0.02,0.0250503350066889,0.025025,0.0252653111111111,0.0646000000000001,0.0250503349795533,2.53350066889285e-05,0.000214976104422129,0.0395496649933112,2.71356062619965e-11
0.03,0.0376136334883792,0.03757525,0.037377287052932,0.0966000000000009,0.0376136334785576,3.83834883792289e-05,0.000236346435447274,0.0589863665116217,9.82165737628549e-12
0.04,0.0502026935480971,0.0501510025,0.0502407064750992,0.1284,0.0502026931002962,5.16910480970537e-05,3.8012927002104e-05,0.0781973064519033,4.47800893588202e-10
0.05,0.062817774094006,0.062752512525,0.0628163480847151,0.160000000000001,0.0628177737371214,6.5261569006006e-05,1.42600929087244e-06,0.0971822259059945,3.56884646834921e-10
0.06,0.0754591366363399,0.0753931534886245,0.0754260497668652,0.1914,0.0754591364629211,6.59831477154288e-05,3.30868694747022e-05,0.115940863363661,1.73418848725682e-10
0.07,0.0881270453135541,0.0880605904205014,0.0881123336569102,0.2226,0.0881270416837594,6.6454893052792e-05,1.47116566439204e-05,0.134472954686446,3.62979471479896e-09
0.08,0.10082176691874,0.100754381206388,0.100800982278769,0.2536,0.100821759218445,6.73857123518889e-05,2.07846399711553e-05,0.15277823308126,7.7002944853799e-09
0.09,0.113543570926303,0.113475667613864,0.113522296190379,0.2844,0.113543561982206,6.79033124383888e-05,2.12747359236432e-05,0.170856429073698,8.94409613039215e-09
0.1,0.126292729518912,0.126224121085049,0.126272469658714,0.315,0.126292722890271,6.86084338626658e-05,2.02598601974358e-05,0.188707270481088,6.62864055311907e-09
0.11,0.139069517614718,0.139000201326903,0.139048475033239,0.3454,0.139069514857868,6.93162878152576e-05,2.10425814789195e-05,0.206330482385283,2.7568498039976e-09
0.12,0.151874212894844,0.151804210775016,0.151853053872161,0.3756,0.15187420920653,7.00021198277168e-05,2.11590226831815e-05,0.223725787105156,3.68831415409332e-09
0.13,0.164707095831155,0.164636386768611,0.164685773217909,0.4056,0.164707068389308,7.07090625439721e-05,2.13226132464439e-05,0.240892904168845,2.74418469892179e-08
0.14,0.177568449714307,0.17749702984401,0.177546869606754,0.4354,0.177568383696299,7.14198702967406e-05,2.1580107552821e-05,0.257831550285693,6.60180083100759e-08
0.15,0.190458560682071,0.190386423741182,0.190436777923279,0.465,0.19045845331662,7.21369408891448e-05,2.17827587918051e-05,0.274541439317929,1.07365450696673e-07
0.16,0.203377717747953,0.203304855484774,0.203355716061949,0.4944,0.203377575439393,7.28622631789022e-05,2.20016860038308e-05,0.291022282252047,1.42308559464288e-07
0.17,0.216326212830091,0.216252618343399,0.216303987561466,0.5236,0.216326048253738,7.35944866925575e-05,2.2225268624998e-05,0.307273787169908,1.64576353683943e-07
0.18,0.229304340780453,0.229230006685391,0.229281893452024,0.5526,0.229304169948774,7.43340950614402e-05,2.24473284284876e-05,0.323295659219547,1.70831678636407e-07
0.19,0.242312399414313,0.242237318224215,0.242289726221963,0.5814,0.242312238713622,7.50811900975257e-05,2.26731923498591e-05,0.339087600585687,1.60700691087534e-07
0.2,0.255350689540042,0.255274853779632,0.255327788390515,0.61,0.255350552737401,7.58357604105364e-05,2.29011495275766e-05,0.354649310459957,1.36802641104161e-07
0.21,0.268419514989186,0.268342917066723,0.26839638377177,0.6384,0.268419410209233,7.65979224627289e-05,2.31312174153175e-05,0.369980485010814,1.04779953047363e-07
0.22,0.281519182646845,0.281441814901037,0.281495818923114,0.6666,0.281519109318236,7.73677458085209e-05,2.3363723731018e-05,0.385080817353155,7.33286091847418e-08
0.23,0.294650002482369,0.294571857178542,0.294626403951075,0.6946,0.294649948253531,7.81453038272706e-05,2.35985312940779e-05,0.39994999751763,5.42288384197676e-08
0.24,0.307812287580351,0.307733356903011,0.307788451884809,0.722399999999999,0.307812204931067,7.89306773402165e-05,2.3835695542207e-05,0.414587712419648,8.2649284582903e-08
0.25,0.321006354171935,0.320926630228048,0.320982278920748,0.749999999999999,0.321006144604106,7.97239438876662e-05,2.4075251187694e-05,0.428993645828064,2.09567829811963e-07
0.26,0.334232521666443,0.334151996483651,0.334208204455646,0.777399999999999,0.334232113192624,8.05251827920017e-05,2.43172107971534e-05,0.443167478333556,4.08473819435429e-07
0.27,0.347491112683312,0.347409778208958,0.347466551080626,0.804599999999999,0.347490460996503,8.1334474353989e-05,2.45616026860462e-05,0.457108887316687,6.51686809016727e-07
0.28,0.360782453084359,0.360700301184948,0.360757644633265,0.831599999999999,0.360781538315626,8.21518994110204e-05,2.48084510939828e-05,0.47081754691564,9.14768733484284e-07
0.29,0.374106872006368,0.374023894466644,0.374081814226273,0.858399999999999,0.374105695449874,8.29775397244159e-05,2.50577800947616e-05,0.484293127993631,1.17655649350956e-06
0.3,0.387464701894001,0.387380890416135,0.387439392279021,0.884999999999999,0.387463282699131,8.38114778656807e-05,2.53096149801513e-05,0.497535298105998,1.41919486956743e-06
